Protein	hpt_T1_rep1	hpt_T1_rep2	hpt_T1_rep3	hpt_T1_rep4	hpt_T2_rep1	hpt_T2_rep2	hpt_T2_rep3	hpt_T2_rep4	hpt_T3_rep1	hpt_T3_rep2	hpt_T3_rep3	hpt_T3_rep4	LL1210_T1_rep1	LL1210_T1_rep2	LL1210_T1_rep3	LL1210_T1_rep4	LL1210_T2_rep1	LL1210_T2_rep2	LL1210_T2_rep3	LL1210_T2_rep4	LL1210_T3_rep1	LL1210_T3_rep2	LL1210_T3_rep3	LL1210_T3_rep4	LL1210_T4_rep1	LL1210_T4_rep2	LL1210_T4_rep3	LL1210_T4_rep4
WP_003512705.1	23.9621015335192	24.4150279440519	24.36295428442	24.1431494698703	24.2247548003984	24.9341955046892	24.5210232718569	24.7575965781724	24.2879721752837	24.6049306770291	24.3404522246121	24.990021925367	23.9937124967566	21.768085905626	23.5553411842884	0	23.7823674544665	23.7664631626446	24.4548486993953	22.9181356148158	0	0	23.7526702247726	23.1337799800828	22.2709901953977	0	22.7339272645477	0
WP_003515625.1	26.8622195448965	26.5437595345471	26.3015299106823	27.048198417781	26.3698544841422	26.5040924046592	27.0633518565383	27.2008289451573	26.7053336608634	26.7912247981221	26.216732808372	26.4137568723105	26.9419436505022	26.4868145733167	26.6442847736939	26.3329925248369	26.5605901746918	26.7910656195707	26.2220503075753	26.3509236876819	26.6521146978381	26.8642637405028	26.8843064687144	26.7828411532601	26.6034290393832	26.9955912215402	26.5478324960976	26.6914323262838
WP_003514694.1	22.7091485107302	23.6491947242386	22.5955282206715	0	23.8527930619301	22.830654839122	21.7264843898799	21.6394617183891	22.0936827888116	22.5237468880205	0	0	24.4574373965175	24.2941993555118	24.9941167824307	23.106177279375	24.4190703649886	24.9400514003394	24.6838495940817	24.0515555026782	23.6991968997638	24.4995570484755	24.3945695576528	23.920249003088	23.6356430696181	24.4946555732426	24.5454866741792	24.4202282340744
WP_003513388.1	28.9805304981579	26.522692976327	25.9104038116053	29.1917817824382	26.6075144925909	28.7382008486867	28.8636237757684	24.8278487611255	28.3746396816418	25.8871012435213	28.707723305478	29.3638941280842	25.0427972950256	28.7461667870541	28.5457923248521	24.0141936669288	28.3697106055858	29.0634926273318	28.9102255746434	28.8040041328792	25.5762694656489	28.6146623549283	23.9225026863493	28.7436701993054	23.4289982743598	25.2730121761879	29.045658298507	23.9874657848014
WP_003517496.1	23.4967381415149	0	22.2046307891614	23.668252608226	0	0	0	23.2798408717047	0	22.642984833999	0	0	0	0	0	0	0	0	0	0	0	21.1846133119025	0	0	0	0	0	0
WP_003515331.1	0	0	0	0	24.0997484122322	0	23.2440172022579	28.1838740587739	23.6888194406815	0	0	23.7539191449478	0	27.4866493685884	0	23.159574727257	0	0	0	0	0	0	0	0	0	0	0	0
WP_003514696.1	24.7589119332567	23.6074683876816	23.1218708881567	23.8569487575543	23.9560218644715	0	23.5919851557404	24.3366195446865	23.1817673394412	24.6630374208848	22.9627284176525	24.0054342876584	22.8586742062259	24.8416006978616	23.8141420939628	24.7256131110751	25.3221167413591	25.1573672839914	24.8214095531568	25.2637665587609	0	25.2425333603428	23.1523514970025	25.9062133191933	24.8417848498596	24.0976031432226	25.3587964575361	25.1405928226365
WP_003512048.1	28.5175819371954	28.2603749035435	28.1348874560604	28.2994257840274	27.599578243158	27.934636028138	27.8611596924247	28.1991842067395	27.9763081675573	27.9104891744782	28.1385547720423	28.2010266456325	28.104579156529	28.8127613341137	28.7320880022918	28.7214410901365	28.6670128086947	28.321659671984	28.8873689366873	28.4174663147516	28.0417988426839	28.858571667338	28.9706933602372	28.3700124338149	28.2592072675425	28.6437289272652	28.5963585743057	27.9071801521642
WP_003515648.1	26.2197527346501	26.1978156433497	26.2116948637526	25.5597512326615	26.3360337686263	25.0461689723392	25.3660742205132	25.6098044080952	25.4285720583042	25.6073552761858	26.1480726258923	25.9036578333582	24.0572961623442	23.8117646812961	0	0	24.1924597348323	0	25.1599859888902	24.1614910212011	23.8917358456334	23.6320431690885	0	0	25.0217789930109	0	24.7561565876362	23.9580270544671
WP_003516984.1	29.6669454220381	29.241938023351	29.3560818241265	29.3682173211108	29.3659339176283	29.1286384050561	29.1408561822157	29.2565754491532	29.3298104568267	29.4911209944976	28.9633797726365	29.5707410222361	28.9828148588407	29.0338255068103	28.7794388528773	28.593520364524	29.016556540217	29.1831967686347	28.9469157210536	29.5498539604286	29.6129772492966	29.6592456279229	29.2429180995494	29.5670683380667	29.2174735200673	29.3002210552812	29.3531239357824	29.4832473285652
WP_003514690.1	28.6869457069924	28.6330050813832	28.7014752938075	28.7040083555073	28.9669004307695	29.2293734656771	28.2909849372425	29.4419730828231	29.3719805084343	28.7613482786099	28.1587339453246	29.2641916068886	28.9490616535997	28.4660408465464	28.9437137482132	29.2671940388077	29.0743384320956	28.8907130872769	29.2047433305177	28.4251892999192	28.997161887244	28.8008807725358	29.2333050148538	29.2058286062176	29.0069030435572	29.2138663268394	29.1010449470167	29.2479628061011
WP_003520661.1	25.6102800675379	28.3984834061276	28.0939351627504	25.2046825544796	25.4931338051311	28.9498181790317	27.460495297273	26.7211098255669	0	25.6725585945619	0	0	27.5895276175204	26.4455699068086	27.8120287788772	26.5329560728114	25.5276936247481	26.0289872897424	27.9028522901023	26.4352989538574	24.6449985517562	24.046499747564	26.2512543066876	25.8171140033479	0	0	23.3552910360318	0
WP_003517492.1	22.3557986527054	23.5519913101513	24.8440538753317	23.7289004501163	23.6984667293256	22.3568319818669	23.5243733018325	22.6459676027604	22.509582445843	27.406899175329	20.7189970049171	21.5397705639574	23.9956530029785	23.0892076832713	23.3878523759283	27.5371179588748	24.3831346545983	23.3968836423634	22.7598472475566	22.897937536086	23.566210997409	23.3659777615706	22.8455512787373	22.9120857526586	23.2228246498505	21.8465484157267	22.6854550470574	22.4563908812843
WP_003519055.1	31.8391966477438	31.6220046177209	32.2842858989072	30.0541132915633	30.850882086935	31.969590670355	32.1489014813629	30.7845796590117	32.1732052716497	32.5492702655588	33.1372808008188	33.2404602215832	31.3388975931424	32.0124359229829	33.0866917188718	32.7776354255569	33.4623193851337	33.8559134461183	33.27311320734	33.4605034902635	33.203801600712	33.4978837453716	31.5153031694306	33.4637050691118	31.772966642876	31.4732627282268	33.5545315912082	31.4177879626334
WP_003518876.1	25.8515781516935	26.0006871544367	25.1216432485176	25.6981354437515	26.2935512928037	26.4608781557005	25.8171836586369	26.2845860991085	26.1938715855073	25.9804847282527	25.0724843723895	26.7615783157666	27.376159963758	27.4142536335678	27.3819807422178	27.1436869303225	26.914663934142	26.7932150484226	27.2903894643372	26.8690668914986	26.6618930640757	26.5414005966776	26.7734998651882	27.0652976293371	25.9432101976604	26.8105773090748	26.6210741321206	26.5379200496495
WP_003519057.1	27.6271309799338	27.1733411261545	30.2577830697028	29.9030085694857	30.2044968212009	27.689012867058	28.749119007954	28.6983896212568	27.9515704983885	28.0805867442193	27.8612285842231	27.6487971934537	27.8633831138107	26.5815732121339	27.8120546695704	27.97066767313	27.4023052999378	27.6409130270948	28.2191037135556	27.9249258238381	26.0671836157983	26.2639221844681	27.1633251970708	26.8174445488125	25.2263497992962	26.6254923732564	25.0936643484396	25.6061251553945
WP_003515646.1	23.0443742744892	22.9338950195047	22.3707475784868	22.8518266949666	22.4950393977453	22.2028766964133	21.373940514919	22.0505832614371	23.2828061725658	22.9673326194201	21.851563277963	23.4633590447939	0	22.7634231433821	21.2796030593898	0	20.9382008949962	22.6581996753479	21.835226710057	0	22.0460406557688	22.3043474362366	23.257627596659	23.1267412588177	0	22.2596610817961	23.4124303499511	22.716361325527
WP_003513565.1	28.5815132253481	27.8726738304441	28.5113854286906	26.8595631069027	26.3704628217212	27.556436976859	27.9908582068591	27.5783136456216	26.7798333541295	27.1299384343283	26.2241793137176	27.4954887685811	28.0057820285598	27.4328639810582	27.4649334724635	27.773264882705	28.457089831863	27.7908422848687	30.0114203700793	27.921323094352	27.9148830413182	27.2005957670269	27.0714293409356	26.4408585301758	26.1571710228126	26.1544894419451	27.9000340679157	26.2559257674625
WP_003513162.1	25.5664505963969	25.9973139993298	25.6101504041542	26.3327978647912	25.6989216603234	25.9980327438805	25.7455813792361	25.8733044350719	25.380842805252	26.1220007956635	25.4188257833034	25.4842555459906	24.131484765664	23.6456202801238	24.2603810181136	24.0528734453856	23.4165051767797	23.9962899244587	24.4500216409601	24.6599752909069	24.4712760537762	24.5675604813983	25.1632730920686	24.9754427178488	24.2997151578963	24.2858254032968	25.2644623752865	24.5299123396917
WP_003512650.1	26.8581046412416	27.1675678889113	27.2363568350095	26.942896151769	27.126663985618	26.2768914969375	26.467156302085	26.1793514374645	25.5095382482446	26.5429646679886	25.639194652036	27.1285691522064	26.4567263181178	26.1688931407209	26.4999560994647	26.5695235482947	26.7426029567204	26.4165400211818	26.0169591804588	26.6109634222217	26.3066080788282	26.7518267723403	26.2406575151842	26.5389918139541	26.3990908978927	26.6526974310855	25.3303242935349	26.1714748133924
WP_003518858.1	26.936385798719	25.7431331501556	25.7285694681563	26.9311367602962	26.1658804963598	26.8900221660622	26.1001546230023	28.3136658491467	26.5248053268223	26.8270000705954	25.5969476017994	26.3349129804393	26.1832725120203	27.0842814333077	26.3209185227095	25.7440990565299	26.1427808740586	25.8219899420084	27.2382444582408	25.9228989729416	26.7968774559128	27.072137979978	27.1115351134101	26.7199142193458	26.111293586616	26.8504026387324	26.2560369872373	26.4084478048178
WP_003516455.1	30.3294085758953	29.7929868868243	28.9905694199309	30.5498943267235	30.4705641191254	30.4651885541173	30.3807268576017	31.1674670124314	29.3679378731674	31.1178328492077	31.3927530047031	31.0886181579019	29.4492635544926	30.1254909424215	29.3605518028816	29.8051979513178	29.9952839325064	29.5605806876837	29.5006347737481	29.8628958642348	29.5162255916558	30.0522666844589	29.4388936307107	29.9827384837325	29.1394136963641	30.5133484541669	29.8195523263083	29.9840612272602
WP_003518263.1	20.4397536653461	20.2700161581198	0	21.6461983620172	21.2006830628817	0	0	20.7170558418743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WP_003515482.1	24.6348132017601	25.3340921152231	25.638807054757	25.416278881138	25.0611540960819	24.3098362969852	25.2767938658181	25.1055929085445	24.1269383008362	26.0443219657389	23.8815970772616	25.1920604891665	24.0893122778101	23.7475058106227	23.6128045802005	27.1879141493892	25.448543770508	25.4989433056938	22.8320287609663	23.3992463673278	28.2726419285648	25.9765799949271	24.4039427971545	21.3139002691312	26.5453103463602	25.9815605108246	24.6366981477091	23.9460882667233
WP_003517983.1	25.0631912005357	25.1615346038395	24.8176346425929	27.1648547801977	24.9171937376453	25.9736112617797	25.5390133676086	26.1284933457951	26.3908604125426	25.8160213352459	26.998094276839	24.1035304642721	23.2891566274514	23.7528461069663	22.3855303531368	25.4154809326823	23.3198783018118	21.5041263240838	23.3653053594654	23.2382610728548	23.9320972199823	22.55983128168	23.2491483680764	22.6825002046623	26.2139492000579	0	25.1077756141251	21.5522845934091
WP_003516459.1	24.4079783011872	24.7168777109437	25.0451756762837	24.6951880797366	25.0917953915927	25.0545818950158	25.2507204245893	25.6718931910426	25.5620932770007	25.4985995376668	25.4201857545251	24.8133700163213	0	0	0	0	0	0	0	0	0	20.5494697378077	0	0	0	0	0	0
WP_003513989.1	0	0	0	23.7394619808577	24.3152361471554	24.4488124609226	24.8941506098592	24.8895466042437	0	25.13227583919	25.1539953284825	25.0845496721681	0	0	0	0	22.9932615751964	24.3441360948517	0	23.3585882994917	25.3399076293426	25.3858278162836	24.6163073344457	24.7146575154012	25.4790804536613	25.9744315697486	25.3518268461241	26.0696565914253
WP_003518626.1	26.1442905823149	24.8645134873699	25.285167593466	25.5870196761078	25.7867900623421	25.8230841547137	25.8107166926891	25.9672317693646	25.4350081797826	24.4966841655986	24.9356306779188	25.4751161585901	28.1904227705116	24.7921573755483	25.8726374343191	25.0693281684385	24.3474732047852	23.5930904928711	25.8604706471915	24.6912007405397	24.2824825382938	24.3796988932683	25.6295654577831	25.9976774480579	25.8097680193814	25.7966263533771	25.0931810507841	25.9849752655181
WP_003513575.1	26.8989312499238	27.1899500228112	27.6414655208146	26.4966084936831	27.4001487957605	27.7918504915767	27.8067385413227	27.1550105645564	30.379053017478	26.2482759517135	27.1419867935793	26.1691508365603	24.997727518102	0	25.7620390218103	25.875188244301	25.7982591797557	24.8467104757821	25.324847608471	26.3720334393391	26.5105532769397	25.2971599515123	25.9985683455588	26.2450876043843	24.4193151336039	25.0715858074002	24.853145457771	23.1582929306568
WP_003518868.1	0	21.9762458195637	23.3448271899188	23.6025274015746	23.1793239741478	0	22.5891289086359	23.1476782919583	0	20.8341202134731	0	0	0	0	0	22.7318465888326	21.4106202695746	0	0	0	21.3507550035451	0	21.7311816444792	21.863758528523	0	0	0	22.6651303179578
WP_003517985.1	23.6663344721673	23.5552084926607	0	21.7812213780299	23.398511073195	26.7926882893	26.4709707904508	26.5498257933243	25.1271306647342	24.3055591891671	0	24.2721507331454	0	28.7514905217236	0	0	0	0	22.6133354393873	26.6513961029116	0	0	0	0	0	0	0	0
WP_003515632.1	30.8160076273191	30.5111622528336	30.2911565115244	30.2580916713532	31.2058842152657	30.3835039170343	30.5546990289807	30.3231464583137	28.8263991511116	29.4602605839963	29.0684246078801	31.3453969630045	28.1240857631082	28.8008709212248	28.2704514144691	27.7214911328345	29.5069702387287	29.5918352186972	28.3071740005488	28.644621836034	29.6115672053266	28.9036927408822	29.1712133499463	29.7342430148194	29.337657780582	29.660063537557	29.4960493410735	30.2971693310473
WP_003516617.1	0	0	0	24.7155515172782	0	0	0	0	0	0	0	0	25.6978016793886	23.809337524064	24.2596665858684	25.228415055523	23.1782683450087	0	23.6537047192464	24.249017155098	23.4302746708622	23.5976621937038	23.8104350372343	23.9852194697833	24.5216151197213	22.3549097357893	24.1833387813153	24.2296445963735
WP_003515650.1	24.7883962536736	24.9899407681187	26.0684947864235	25.5612905702079	25.8308289899046	24.8384412610606	24.6810883131103	24.4189506586747	25.4210857725718	25.3526090739638	0	25.2694461341027	0	0	0	22.7132200708692	0	23.0482399015986	0	22.8650688249254	20.9997992785985	0	0	21.6543407530244	22.4144194712781	22.0030671645503	21.9086511079415	22.8353318125227
WP_003514545.1	23.7111288023741	22.9658422171688	23.6746051166977	24.0147161569276	24.1076059243185	25.1707176981565	24.761600064319	25.2333336406289	24.7151252106783	24.0747717001998	24.3316399556706	0	0	0	0	0	0	0	0	0	24.1184579667813	0	0	23.5368391252152	0	23.3143899070367	0	0
WP_003515634.1	24.4900169813649	23.9166915723842	24.1069042720417	23.666767752742	23.7186643379815	0	0	0	0	24.015235969242	23.5556214045465	24.8409352059531	23.0227206752354	23.0890479995703	22.3834781165023	0	21.5514824056668	23.2740521034523	22.6078110866743	24.2502962360037	0	22.8040978236944	24.0851236946041	23.1527184694754	0	0	0	22.8361061062748
WP_003513304.1	0	0	0	29.0160148236604	28.4287205646665	0	0	28.4100714272024	27.1304406789111	25.0831743582973	27.0063634472011	28.0980182092526	28.4579649650504	28.2810591325818	27.423273737333	27.2210057415329	27.8332863128459	28.1498873014702	28.0926863043539	27.8489890328905	27.8356887340711	28.475735334038	27.4223370192851	27.3046274086694	26.9504415751476	26.7868634086717	28.274157254184	27.3011322910932
WP_003515283.1	21.7115316630632	0	21.219329021359	23.2891200312356	0	0	0	0	0	0	0	21.4915849264749	21.0501247910886	22.1051765807994	21.9673559933258	0	0	0	0	0	24.0860381629527	21.034500858025	0	0	0	0	0	21.3204697373009
WP_003513139.1	27.8775456395933	26.3459692176038	27.5520788116681	26.6823330391719	28.0226776425316	0	26.8874135554421	27.3125368725129	27.2915944781892	26.3209421872592	0	27.2542532440735	26.6328073107049	26.7797674131003	26.5892856409321	26.8281334953108	25.8489978394991	25.7408140689027	0	26.6448898398943	27.138366020017	0	26.459141412183	26.5979368898	0	25.9635770584604	0	0
WP_003517100.1	24.4443801819286	23.7357632115451	24.7184108930875	24.5852359184904	24.3895550558874	24.240118180225	24.3110882786203	24.0873086962133	23.9598219600184	25.5154354627735	24.6264577759444	23.4988539964591	24.5489485659312	24.8783574020575	24.920815856681	24.6930454857965	25.2226657413192	25.0991405423638	25.3071661789782	24.8150220510064	24.7020306968741	24.702560995377	24.9239700864044	24.5517070168177	25.1952636969762	24.6176543223967	24.5081202978589	25.1563240252674
WP_003517102.1	24.0904196286094	24.1463248244415	24.7172859778985	24.944714631411	23.796773375394	0	23.7146672011091	22.977516936401	0	24.6763947069786	0	0	24.1080692610758	25.2508874002167	23.4043080699267	24.1594569619505	23.7374767328367	26.4283255736338	24.5370120393806	22.1899480221661	0	0	0	22.3923395470563	0	22.5291694416971	0	23.110942960883
WP_003518866.1	27.5632973026822	27.2962461772574	27.2913601197103	27.5363618410586	28.1200921269727	28.2415750013554	27.7995810489198	27.7930897303288	27.6201210310245	27.9439796108406	27.1686872255344	27.5937005446057	28.4820605347021	28.4536250016631	28.156063772433	28.2631818197352	28.5141842315943	28.5323794195152	28.1685875521549	28.3657697767199	28.4595170794534	28.5921420614167	28.5331898808241	28.4055052073448	27.99268084358	29.3810713309679	28.7420073802775	27.8832136084827
WP_080547390.1	0	24.8686300123314	0	0	0	0	0	0	0	0	0	0	0	26.2223391874933	25.2492401319138	0	0	0	0	0	25.1409993337842	0	0	0	0	0	0	0
WP_003522908.1	0	0	24.6992696462567	0	0	24.9369509694358	0	25.4275279615242	0	0	0	0	26.162933522375	0	26.2440369517268	0	0	0	26.0690198670396	0	0	0	0	0	0	0	0	0
WP_003514120.1	0	26.1494981491048	0	23.560784220395	25.7807550271395	25.9066927951219	25.2006585123812	25.5238730606851	24.9094069626572	26.7095805561844	0	24.1708045746865	0	23.5266305137994	0	0	21.288919882019	0	27.5151728543088	26.4096544625829	24.7225036616678	25.9368738210415	23.6666257637455	0	0	21.9381305962902	0	0
WP_003518337.1	23.4128994343415	23.2349366934819	24.9952214046296	24.7379749791693	24.7725207575634	24.8972603457786	25.8214568706404	24.785863169363	25.0614512317376	25.35006075353	23.4217461580174	24.5017600813555	0	0	22.8499007844031	0	0	0	0	0	0	20.9991838262813	20.976239113922	0	0	0	0	0
WP_003516841.1	26.701428179509	26.6598467824362	26.6950580462938	26.3056560429074	26.9676700268284	26.6766358167293	26.2098995307019	26.6038712939615	26.2182371494737	26.7511419349198	26.2309371723427	26.8860095737617	27.925236663057	28.1747213268722	27.6861156202776	27.3158786914854	27.9932434665676	27.8423624786164	27.9237754579736	27.7718496135313	27.8922823258607	27.376871940011	28.1516483855893	28.1468076618568	28.1136963623305	28.0329357245589	28.4070425099697	28.1931099215224
WP_003512626.1	30.3834685842308	30.4838833511156	30.0307051197735	30.4231019066696	31.3037340612328	30.8036817756986	30.7984511526713	31.4779587008249	31.7389711163823	30.7648903138898	31.4529034479937	31.51325443673	31.4352300930019	32.3521799256786	32.0353965348514	31.2644057205634	32.0353909020331	31.7728796170523	32.3033951498279	31.5222432765557	31.7312199493311	31.3897779128365	30.7832444894935	31.9242433179067	30.2167489716894	30.9644121678472	29.877856763709	30.6248370328492
WP_003513620.1	25.42494912405	26.0111154559847	0	24.195983065538	26.6599572481725	26.0817306759494	26.7153575171015	25.6444754605383	25.0299821352808	25.060143805012	0	26.3577696593598	0	0	0	0	0	0	0	0	24.941983748109	0	24.1455997348649	0	0	0	0	0
WP_003517498.1	26.21207233009	26.0201349379154	26.1186495368586	26.0778181391561	25.5255777485164	25.4987334259924	26.0365887175395	26.7314148704064	26.052312631077	25.3776940439485	26.4482094613889	25.0973041260784	26.57087438845	25.8971420203854	26.1917949246088	25.8091265050187	25.4954909252062	25.7195643774324	25.8175601781138	26.1619616216685	25.3249580706918	25.0900724120479	26.7189291769843	26.3737712680816	25.7790295269714	25.9834312977724	26.0724386785451	25.7527198081676
WP_003519194.1	26.0172212765733	24.9777322961606	25.8514327337027	25.6675267764987	25.9455383352174	25.9728619175529	26.214391847401	25.2374514380741	0	24.4954598526906	0	25.3520818914727	25.4004078608731	25.3526148268104	25.275473483108	24.8645983169029	25.4510960421299	24.6823654387713	25.3721456793638	25.343323414358	24.7521076287387	23.6414271842593	25.0740347082323	24.1804448654418	24.5838481304463	24.4811095083145	23.5363013798449	24.9519116159338
WP_003512095.1	26.8887975617214	27.0602906077459	26.9843930038139	27.2466556892474	27.2385915903573	27.507495497285	27.3772493294517	26.7087388134447	25.683708069181	27.5811513189897	26.868819397481	26.9556275993574	27.654950952092	26.6250046614771	26.8606229704703	27.1775273911407	27.1872066226345	27.5447822678001	27.1788220586307	26.825464744648	26.6169968993412	26.6817827302977	27.6329183207016	26.4267905761274	26.453074044997	26.6065622249478	25.9429788912966	26.3109752522395
WP_003512340.1	0	24.6837880065712	0	0	26.0850304809009	0	25.2886251528063	25.8217376256601	0	24.818368484238	24.7611872617079	24.9939996110132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24.2005877980065
ADU74909.1	26.8474975767556	27.0833230174543	25.3171006911024	26.8460537696238	25.8347708829837	23.5167355922941	25.9490604492095	25.3745995309614	25.8483411129439	24.9895543395854	26.2552513534468	23.590064761765	26.2165150631838	26.1375538734426	27.0302730445406	26.5268252904895	26.5653450366938	26.2453497396198	26.756930649399	26.0721248022741	25.2137738573105	24.7981723207803	25.2140286274989	25.0672530181923	26.1419518449821	24.7503868230449	26.6478977280716	25.9469862335115
WP_003516317.1	25.7470900434897	29.5692849957626	29.9779963568372	26.028996415992	26.8411328284185	28.1927598301195	26.3244795510443	29.4085347207587	28.7125729209741	28.4519695869251	28.8158072608372	29.770183235926	27.0249328988784	29.1452895514569	28.3159546638681	28.3532595437991	28.6266022050301	28.1949486632507	28.7055722722436	28.3678278886888	27.959313579668	29.9156531938156	29.12085095577	29.7815891400422	29.307674685716	27.8952433678744	28.7253651568168	28.2079802313196
WP_003513622.1	25.1615300256905	24.8453201495675	26.5222594915231	25.2788651223071	25.3601258496833	25.2945640971313	23.8565431454462	23.598476878087	0	26.5872055661835	24.7191652920878	25.2803491024631	0	0	0	0	0	0	0	24.3650182177875	0	0	0	0	0	0	0	0
WP_003520894.1	23.0108850284226	23.0990415457748	23.3738835051047	24.0153744479672	23.6589869363073	22.479380482709	23.5778003075091	23.6633668574394	23.5845207093694	22.4538772522572	0	23.5058308571687	22.8629673916556	24.0365473574945	21.9862731824571	22.9337991290026	23.6122842141338	22.606288626024	22.5159071801138	23.0849884343742	22.3265928745355	23.111983414753	0	22.7535343756639	23.6218439999597	23.9078444075789	23.4551238485802	23.2400668510312
WP_003512097.1	28.9871607412228	29.2703772641112	29.495784337764	28.8140866659614	29.3345699128221	29.1086719810112	29.6568470022504	29.7615719750274	28.9506674202549	29.2423983750374	29.627308958868	29.6473644417951	30.2028291880108	30.1688077705317	29.9765507058888	29.7443997755256	30.2368708517139	30.2582167183029	30.4781195625404	30.1259256336674	30.4574286086213	30.3968364205258	30.28818241866	30.4079049320676	30.3152668324275	30.3968118105347	30.350717784734	30.3631583036325
WP_003512342.1	24.6219872504368	0	24.3315579721076	23.2359636322742	0	0	22.6729558139004	0	0	0	0	23.1085592274523	0	0	0	25.0313591050617	0	0	0	0	22.8699548487447	0	22.9875436112015	0	0	0	0	0
WP_003514578.1	29.4201236049928	29.0467390750516	29.3046816789744	29.5227324454837	29.0837990164612	29.334567418779	29.0186663033752	29.1449575267729	28.9065285330435	28.8336541682608	28.6796407462467	28.982454005212	29.3594933577345	29.1386697449829	29.05618090324	28.5083199447029	29.1058172947358	29.2165145667674	28.8779492221609	28.879224302609	29.0750130862633	28.6920190190787	28.8997312374261	28.8659833174099	28.7904429569	29.0969473642339	28.7653861326684	28.9837137393568
WP_003516863.1	30.2508549366872	30.157039938286	29.4594036257388	29.9276295942598	30.3215142484854	26.9143858454536	27.5230745234875	28.3500922209267	26.6885627985088	27.9275673291089	28.6574061620621	29.290975921511	28.3186218454049	27.6827581305938	29.5085385020077	28.1398411384825	29.9135327112467	29.34282279597	29.2216453291856	29.787471171368	29.558441610288	30.1217904149706	29.1997102067799	29.8233335025043	29.1514028688859	29.7370154130228	30.6502777262684	28.5240618965045
WP_003512801.1	27.4612787512271	27.3256506570195	27.7105615023354	27.4422601603614	27.8839087879641	23.5296435450317	26.9189259424741	23.5452218194764	22.9932627736232	23.2325441025543	0	23.1887044098241	22.526492953291	25.0744695081596	22.5081079247539	22.6083709689159	25.0581046998035	22.2096697308976	23.2182318521826	21.2736929883454	23.8188737000983	24.371893634262	24.7254393339802	23.0486564427851	22.8951877767251	25.0498018284271	22.0001304132766	25.9091610544866
WP_003514114.1	21.7530907471249	20.8414343193844	21.0251188665121	20.555097727356	21.1611919565926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WP_003513652.1	0	0	0	0	22.7087089016443	0	22.9872617432422	23.2603389245277	0	0	0	0	0	0	0	0	0	0	0	0	22.713564840384	0	0	0	0	0	0	0
WP_003515767.1	28.8679544542563	28.7465696263073	29.1969156765951	29.0279472783935	28.6462357908264	28.6410583739247	28.9324578010574	29.2657904217361	28.540648259867	29.2485952957613	28.862288993522	28.5733699019864	29.0898529029782	28.9306028225192	29.0680045505094	28.8334386951296	29.1667661599576	29.2607733444974	29.1403946554659	29.0955768034476	28.7089549003735	29.1511944415109	29.026959070272	29.0418515894182	28.5625744521477	29.053099661455	28.992239605159	28.6474574652787
WP_003516319.1	26.2662261097744	26.239334582152	26.4520192733763	26.2221026991546	25.8698986672529	26.6230716041863	25.744074332473	26.4883193446112	26.084291791293	25.1028375004073	25.9318942527771	26.0879720221642	26.5047756716462	25.8977393211283	26.3071842183469	26.2585190042769	26.7404377342942	26.3965571176003	25.9311640339991	26.3576330499023	25.9503571163108	25.76169065042	26.1026509393814	25.451977370204	26.2667584322572	26.0121788255063	25.2697460391268	25.948011725147
WP_003513279.1	31.1272560902989	30.8068046925022	30.5755195737163	30.4010578791449	30.1357361323701	28.8277324152575	30.6749119715653	30.8415218752047	31.0860561198729	31.335678626054	31.046938487063	30.7643086329919	29.5785345643224	29.7110477651613	30.676810036622	29.9417002204798	30.6870985337389	30.647603470512	29.7660719286749	30.5248642568036	30.1053021376616	30.1499105312343	30.450741120089	30.456289847316	30.9049534277875	30.9333738973202	30.9143473112894	30.9446399632345
WP_003518457.1	30.0206387545495	29.8462366601778	29.8743294517038	29.6827086253828	29.2755796854498	29.0041108777992	29.3271458306582	29.48746203582	30.1015567586741	29.7557624822521	29.5268411220047	30.2655424253058	27.5024554836246	28.0638187646425	27.4214663745819	27.6138803193619	27.4573119132166	27.3444655102865	28.1782919924089	27.7485024916727	27.9487569087914	27.9686199230252	28.4617793577244	28.463031945873	26.9219721169552	26.9903123250026	27.6445777866221	27.7028675088173
ADU74371.1	24.8668948926156	24.5401436389439	25.6290615720695	26.2007828817107	23.1268940901029	22.9108760229202	27.3183148196581	27.6564415091198	23.8905074578829	24.4908382138223	21.9660982154787	27.1782999403986	27.1133513102894	26.0715334855846	26.7526234937411	24.8580766641219	26.1155037636568	25.6486375197368	23.7923216879135	26.1611034806887	24.5355462034367	26.2837568431643	24.3306290778166	24.7966224207739	26.7718075929533	23.1050071859399	26.2699238677662	27.1788968019212
WP_003512350.1	21.7751851364662	21.9011493254186	22.8155795073306	22.510297333764	22.9634005912396	22.4787778266612	21.807767192137	22.6990303684473	0	22.8206863615948	20.9318502256648	0	23.431319189101	22.2607468683637	23.8965755572036	23.061063932919	22.3243378198252	23.5717930896934	23.8173562127232	23.7061007004319	0	23.2584242637762	21.312496277423	23.131787123948	21.2103623483862	21.7080042520746	21.4023392396138	21.5596707188062
