Protein	LL1210_T1_rep1	LL1210_T1_rep2	LL1210_T1_rep3	LL1210_T1_rep4	LL1210_T2_rep1	LL1210_T2_rep2	LL1210_T2_rep3	LL1210_T2_rep4	LL1210_T3_rep1	LL1210_T3_rep2	LL1210_T3_rep3	LL1210_T3_rep4	LL1210_T4_rep1	LL1210_T4_rep2	LL1210_T4_rep3	LL1210_T4_rep4
WP_003516256.1	25.88591	24.398178125	25.6460675	26.13681625	26.0752775	25.9834075	25.267728125	25.219018125	18.95852125	26.01310625	25.391010625	24.70227625	26.48203625	26.221475625	24.74707	26.01310625
WP_003512078.1	24.211464375	25.643181875	25.63051625	24.838525	25.68467	25.834799375	27.17078625	27.352008125	18.5260775	25.281240625	25.189248125	25.82662125	25.949674375	24.301911875	25.732284375	26.36061625
WP_003514651.1	30.324573125	29.657335	30.534640625	29.825665	30.144120625	29.96081875	30.324573125	30.21291625	29.357368125	29.80070625	28.9295225	29.668464375	29.50560625	29.283446875	29.863953125	29.3839025
WP_003513418.1	27.042134375	26.5446625	27.97211875	27.803308125	27.451346875	26.729288125	26.789591875	27.56984625	27.71165625	27.2570075	27.340723125	27.420851875	27.85814375	27.476855	27.50336875	27.633995625
WP_003516528.1	29.137618125	29.4062375	29.85389125	29.59994375	29.50560625	29.741314375	29.426916875	29.253490625	29.9427075	29.12888125	28.77407	29.5134325	29.367808125	28.900944375	29.11961125	29.567565625
WP_003512074.1	29.5389525	29.523515625	29.34305375	29.253490625	29.4062375	29.494960625	29.463756875	29.393888125	29.448650625	29.367808125	29.442503125	29.3022375	29.253490625	28.90933375	29.426916875	29.262155625
WP_003519059.1	31.094855625	31.6864675	31.46325	31.6864675	31.548094375	31.434138125	31.48891125	31.46325	31.434138125	31.339516875	31.415765	31.339516875	31.46325	31.46325	31.46325	31.415765
WP_003512072.1	24.31013875	22.51086875	24.06911125	26.101936875	25.09822125	24.5000625	25.91587	25.308115	24.510636875	25.369104375	25.2770275	24.744010625	23.351498125	24.274268125	24.341625625	24.51454375
WP_003518229.1	26.660371875	26.28469875	26.452070625	25.78636125	19.244753125	19.549641875	25.361748125	25.185610625	25.591346875	25.127360625	23.010014375	23.706750625	18.587379375	18.859166875	19.63981	18.990836875
WP_003517016.1	24.418450625	24.06911125	22.24502375	23.823958125	23.077079375	22.852004375	21.52640125	22.93136	27.24577125	23.278319375	22.6190275	25.059168125	26.664301875	22.687243125	22.977069375	26.1237025
WP_003519067.1	29.80070625	31.03223375	29.79049125	29.245880625	29.92844	30.4103825	29.5491425	29.9427075	29.17265625	29.6315715625	29.137618125	30.107075625	29.5894225	30.240035	29.523515625	29.7801925
WP_003514216.1	23.547530625	23.958471875	22.915033125	23.217891875	23.80683125	20.56434375	22.525711875	23.2236175	25.583068125	22.226085	23.261400625	22.858551875	23.937255	23.05592875	21.92785625	22.945244375
WP_003517014.1	26.40529375	27.02329875	27.579890625	27.646275625	26.797036875	26.9046375	28.20414	27.579890625	26.061245	27.579890625	26.551221875	26.161278125	27.04803125	26.48203625	27.905995	27.949143125
WP_003513600.1	23.08863875	24.853475	23.330428125	20.225513125	22.56857875	23.78761875	24.184285625	23.756589375	18.205835	19.25900875	24.07467	24.754656875	23.710381875	20.53961	23.84523875	24.1205678125
WP_003513515.1	29.59994375	29.59994375	29.567565625	29.2742475	29.4738725	29.50560625	29.8094275	29.644335	29.89801625	29.83837875	29.950071875	29.76878	29.556821875	29.32416375	29.5894225	29.741314375
WP_003514890.1	23.351498125	20.811183125	24.090191875	24.011469375	18.346516875	23.398518125	23.29382125	22.84375875	21.91602625	23.02522875	20.45997875	20.411105	23.08183625	23.823958125	23.59284875	18.828058125
WP_003512797.1	24.559133125	25.284855	24.51454375	19.677845625	24.628998125	25.270648125	23.18424125	24.56722125	24.874808125	24.61813625	24.162264375	24.698039375	24.7874675	24.964116875	25.18141625	23.800745
WP_003516266.1	24.07467	25.538335	25.849946875	25.442194375	26.322133125	26.494405625	25.059168125	25.978213125	26.77480625	26.48203625	26.600910625	26.987233125	26.63961	26.490955625	26.401075625	26.617649375
WP_003517018.1	28.251463125	28.73195375	27.819520625	28.084964375	28.102400625	28.359596875	28.45009375	28.63978125	28.3503225	28.211093125	27.949143125	28.613093125	28.167375625	28.196641875	28.18225625	28.334079375
WP_003513430.1	26.81153875	26.71544875	27.640669375	27.38737875	26.766371875	28.374038125	26.25815375	27.866623125	29.374336875	28.923091875	28.942549375	28.852501875	28.73195375	28.957515625	29.048014375	28.737070625
WP_003518239.1	27.445973125	27.721485625	27.528195625	27.89455625	27.58572	27.623166875	27.598265	27.757805625	27.51737375	27.509524375	27.6157	27.730024375	27.819520625	27.70001625	27.63691	27.589895
WP_003517033.1	25.251026875	25.239954375	25.93074625	25.82258125	25.284855	25.25560125	25.04041	25.11038625	25.19705375	25.14497125	24.685063125	24.92616875	25.22574625	24.86152875	24.26955	24.99146875
ADU74289.1	28.140844375	28.09675375	28.856164375	28.4332175	27.900904375	28.18806125	28.251463125	27.791651875	28.63978125	28.403838125	28.50362875	28.4453375	28.469055625	28.39471875	28.590285	28.5671275
WP_003512219.1	28.18806125	29.4738725	29.433480625	29.7801925	28.483914375	28.66352625	27.967146875	29.031661875	26.74034625	27.65189375	28.140844375	28.359596875	27.18810125	28.80929875	26.8795275	26.85263
WP_003514851.1	30.0364775	29.9086475	29.863953125	29.998144375	30.078183125	30.13498375	29.720504375	30.107075625	30.2661075	30.119774375	30.078183125	30.05364625	30.05364625	29.720504375	30.231716875	29.334099375
WP_003513814.1	25.150963125	23.706750625	25.59558625	24.97511875	25.219018125	25.178335625	25.01207875	25.71587	24.31013875	22.970470625	25.204705625	25.05587625	23.41931625	23.7502875	24.24828625	24.329053125
WP_003513630.1	25.344103125	25.583068125	26.4464425	24.51794125	25.55699625	25.615114375	24.31013875	25.4942475	25.552203125	24.70227625	25.3243025	26.702909375	26.845985625	26.789591875	25.25560125	26.789591875
WP_003513022.1	19.57743625	20.48917375	20.778870625	20.522231875	21.607101875	21.1306775	19.966500625	20.438888125	21.032601875	20.748593125	18.334835625	20.93587375	21.214309375	18.97443875	22.028539375	19.589255625
WP_003512076.1	29.9086475	28.66706	29.393888125	29.5491425	29.426916875	29.456871875	29.758248125	29.50560625	28.68204125	29.056284375	29.463756875	29.29275375	28.34142375	29.157005625	29.01174625	28.543316875
WP_003516465.1	28.788488125	28.122061875	28.374038125	28.263679375	27.476855	28.244538125	28.415411875	28.228564375	27.183873125	27.491746875	28.18806125	27.9202275	27.084875	27.730024375	28.127669375	27.97211875
WP_003513536.1	23.78761875	24.148798125	24.095416875	24.37891	22.871524375	23.625041875	24.042128125	23.284406875	24.559133125	21.72803375	22.629341875	22.4654975	25.21385	25.25938875	24.835365	24.73560125
WP_003513072.1	25.122960625	25.036925625	24.47811875	24.472315625	24.50638375	25.08985875	24.606098125	24.596905	24.61813625	24.43268125	24.591608125	23.72907	25.09822125	24.47811875	24.86152875	24.55374
WP_003518237.1	23.66390875	22.977069375	23.7502875	24.184285625	25.200125625	24.052134375	24.826544375	24.0473725	23.98562	23.232195625	24.48296875	23.29382125	24.472315625	25.876425625	22.651115625	24.286006875
WP_003515613.1	23.07111375	20.189625	26.63056125	22.687243125	21.691434375	19.288854375	20.32131375	22.144555625	19.4618425	20.061985625	26.729288125	19.9574875	27.41137	23.4273475	19.76377	23.4523025
WP_003517043.1	24.624065625	23.249755	24.329053125	24.32506875	23.762206875	23.929875	23.710381875	24.18887875	25.849946875	24.32506875	24.7874675	24.53878	24.559133125	24.8231175	25.0649075	23.97225375
WP_003517211.1	23.097435625	19.01295875	24.37108625	22.144555625	23.9524825	23.823958125	21.824098125	24.184285625	26.913959375	25.82258125	24.148798125	25.482841875	23.097435625	22.30690125	25.47880125	18.5260775
WP_003518639.1	26.675971875	26.8795275	26.894739375	27.010399375	26.872388125	26.409458125	26.56127375	27.099111875	26.244894375	26.660371875	26.76211625	26.770380625	27.24577125	26.928148125	26.978489375	27.35637625
WP_003513915.1	27.16595875	25.78636125	26.532514375	27.558690625	26.987233125	27.51429625	26.69428	26.842021875	27.05246	27.091205	26.681775	26.872388125	27.59407	27.28637125	27.49716	27.094738125
WP_003518225.1	24.274268125	24.14262125	25.308115	25.2104975	24.90014125	25.40619	25.233301875	25.708014375	25.17470625	25.849946875	25.615114375	25.68467	25.4389225	24.693583125	25.69780125	25.702900625
WP_003517548.1	22.94000375	24.00876875	22.488686875	24.7907825	24.66198625	23.53745	23.01647875	24.7938925	24.624065625	23.946816875	24.9086725	24.964116875	24.21962125	24.586053125	24.7907825	24.3551725
WP_003516178.1	23.98178625	24.56356	25.504398125	19.610620625	22.9531925	22.4356675	22.88103	25.18141625	20.66399875	23.30364125	22.35252625	23.191305	23.010014375	24.0315075	23.318124375	24.03670125
WP_003514587.1	31.22343375	31.548094375	30.91932375	31.339516875	31.175095	31.107983125	31.6864675	31.19255	30.517350625	30.793463125	31.175095	30.880274375	30.813136875	30.813136875	30.73473125	31.339516875
WP_003516105.1	26.28068125	26.1967725	26.28068125	26.29330625	25.9342125	25.500698125	26.890498125	26.566813125	24.46120375	24.228424375	26.35400125	25.758205	22.891198125	24.223251875	23.641604375	20.620005
WP_003512705.1	23.6472925	22.204098125	23.445369375	19.8117925	23.696523125	23.710381875	24.31612375	22.60746375	19.54507	18.947594375	23.565078125	22.818035	22.88103	20.60899625	22.852004375	19.244753125
WP_003515625.1	26.85263	26.549408125	26.68987125	26.409458125	26.4980225	26.712068125	26.101936875	26.275745	26.745058125	26.842021875	26.754238125	26.724068125	26.614836875	27.099111875	26.63961	26.770380625
WP_003514694.1	24.17891875	24.31612375	24.958960625	23.261400625	24.3456525	24.86709875	24.53878	23.92192375	23.889680625	24.510636875	24.286006875	23.6580925	23.90499625	24.639144375	24.624065625	24.624065625
WP_003513388.1	24.838525	28.788488125	28.56036625	24.099933125	28.39471875	29.01174625	28.89551125	28.802464375	25.6704925	28.518089375	23.823958125	28.590285	23.7502875	25.40284125	29.031661875	24.17891875
WP_003514696.1	22.06855125	24.874808125	23.77621625	24.76918	25.251026875	25.1380225	24.675854375	25.153906875	19.272355	25.164830625	22.94000375	25.816221875	25.08985875	24.286006875	25.456995	25.270648125
WP_003512048.1	28.122061875	28.856164375	28.781973125	28.84558375	28.689591875	28.287831875	28.879525625	28.44144	28.11128	28.7970975	28.923091875	28.211093125	28.359596875	28.59878875	28.518089375	27.940721875
WP_003515648.1	23.715405625	23.918401875	19.27617875	18.5496775	24.090191875	20.556785625	25.036925625	23.98562	24.07467	23.641604375	20.45441125	20.369829375	25.245139375	18.205835	24.853475	24.148798125
WP_003516984.1	29.048014375	29.027774375	28.852501875	28.73195375	29.027774375	29.12888125	28.9295225	29.500615	29.692578125	29.532706875	29.204096875	29.426916875	29.393888125	29.262155625	29.31414625	29.374336875
WP_003514690.1	29.027774375	28.507160625	29.00506	29.48289875	29.073298125	28.856164375	29.204096875	28.4453375	28.965665625	28.67547625	29.188124375	29.11328875	29.17265625	29.163423125	29.0791875	29.195261875
WP_003520661.1	27.579890625	26.4980225	27.79759875	26.621775	25.47300625	26.02352	27.85814375	26.364103125	24.838525	24.052134375	26.149040625	25.720604375	22.475844375	21.141705625	23.49950375	21.17305
WP_003517492.1	23.6580925	23.29382125	23.21156375	27.665245	24.31013875	23.3568725	22.153106875	22.57746875	23.73717125	23.318124375	22.56857875	22.51086875	23.542025625	22.36057625	22.80480125	22.80480125
WP_003519055.1	31.759026875	32.520603125	32.832335	33.91427875	32.832335	33.373611875	33.91427875	32.976428125	32.661900625	32.976428125	31.893355	32.832335	31.8182275	31.38126875	32.832335	31.38126875
WP_003518876.1	27.324870625	27.48388875	27.41512375	27.22934625	26.876143125	26.720504375	27.26263125	26.791959375	26.754238125	26.57585	26.636899375	27.010399375	26.058094375	26.93821875	26.720504375	26.636899375
WP_003519057.1	27.881485625	26.6103475	27.803308125	28.11541125	27.319600625	27.558690625	28.160293125	27.881485625	26.131643125	26.26742375	27.05246	26.76211625	25.408835625	26.770380625	25.1934175	25.6704925
WP_003515646.1	20.424653125	23.03716625	21.1306775	20.67472625	20.849775	22.548111875	21.24296875	19.9792925	22.4147625	22.212635	23.07111375	22.79271875	19.25900875	22.658814375	23.565078125	23.01647875
WP_003513565.1	28.015275625	27.51429625	27.532890625	27.940721875	28.50362875	27.695949375	30.024615	27.877716875	27.985541875	27.161541875	26.918065625	26.3833925	26.221475625	26.29978375	27.94679	26.318583125
WP_003513162.1	23.814321875	23.744260625	24.21632125	24.12329625	23.278319375	23.98562	24.301911875	24.494455	24.66729625	24.586053125	25.07319	24.8906375	24.591608125	24.4570675	25.35232125	24.739655
WP_003512650.1	26.29330625	26.25815375	26.50623	26.636899375	26.666941875	26.392635625	25.908179375	26.53701	26.36061625	26.74034625	26.13681625	26.484918125	26.4464425	26.797036875	25.433900625	26.21596375
WP_003518858.1	25.965764375	27.138233125	26.322133125	25.840955625	26.11396125	25.78636125	27.22934625	25.82662125	26.86742875	26.999356875	26.9960675	26.636899375	26.186200625	26.955865	26.364103125	26.50257875
WP_003516455.1	29.5134325	30.21291625	29.367808125	29.92844	29.998144375	29.532706875	29.532706875	29.89801625	29.61153375	29.9427075	29.41745625	29.889840625	29.309316875	30.438325	29.758248125	29.917793125
WP_003515482.1	23.77621625	23.83995	23.525544375	27.290525	25.391010625	25.456995	22.2953475	23.261400625	28.329155	25.9834075	24.296139375	21.0139825	26.57129375	26.149040625	24.70227625	24.13639875
WP_003517983.1	22.687243125	23.84523875	22.07842875	25.44798375	23.191305	21.466069375	22.991531875	23.042825625	24.112124375	22.450879375	23.063835625	22.283006875	26.28469875	20.871021875	25.204705625	22.07842875
WP_003513989.1	18.282049375	20.530404375	19.595301875	18.2524675	22.88103	24.31612375	19.99227625	23.217891875	25.42006625	25.32770375	24.51794125	24.624065625	25.643181875	26.143384375	25.452105625	26.1103275
WP_003518626.1	28.235223125	24.81031625	25.834799375	25.119003125	24.26955	23.542025625	25.736598125	24.53878	24.4570675	24.37607125	25.54289625	25.903608125	25.939809375	25.9933625	25.189248125	26.01808875
WP_003513575.1	24.78198125	19.598888125	25.708014375	25.965764375	25.774875	24.76918	25.22832875	26.29978375	26.614836875	25.245139375	25.88591	26.128161875	24.727153125	25.219018125	24.964116875	23.344218125
WP_003515632.1	28.1528	28.84558375	28.34142375	27.916180625	29.500615	29.567565625	28.287831875	28.66706	29.6787575	28.852501875	29.107650625	29.5894225	29.48289875	29.5894225	29.433480625	30.184978125
WP_003516617.1	25.47300625	23.915586875	24.2084575	25.281240625	23.08183625	18.983764375	23.458798125	24.01417	23.61521875	23.60241375	23.66390875	23.762206875	24.801965	22.751109375	24.289653125	24.39430125
WP_003515650.1	19.206876875	18.96639375	20.061985625	22.94000375	18.96639375	22.858551875	19.5374775	22.51086875	21.3815075	19.5143325	20.01584125	21.214309375	22.94000375	22.475844375	22.091645625	23.13655375
WP_003515634.1	22.283006875	23.284406875	22.06855125	20.962300625	21.4309625	23.16217375	22.017898125	24.021028125	20.01584125	22.742133125	24.01417	22.82666125	21.753935	19.457913125	21.780494375	23.14328875
WP_003513304.1	28.491488125	28.317465625	27.476855	27.330259375	27.730024375	28.065174375	28.029361875	27.803308125	27.88852875	28.37002	27.300545625	27.2570075	27.05246	26.913959375	28.228564375	27.362891875
WP_003513139.1	26.511640625	26.797036875	26.617649375	26.913959375	25.799691875	25.708014375	20.1802875	26.57585	27.118856875	18.889796875	26.349314375	26.53701	22.07842875	26.131643125	21.824098125	20.27164
WP_003517100.1	24.296139375	24.91653125	24.8231175	24.727153125	25.127360625	25.07319	25.200125625	24.698039375	24.8906375	24.764280625	24.801965	24.442854375	25.3803075	24.73560125	24.576809375	25.29795625
WP_003517102.1	23.800745	25.320155	23.232195625	24.21632125	23.635748125	26.40529375	24.389070625	21.780494375	19.739075625	18.471715	19.91989375	21.91602625	20.811183125	22.852004375	19.183216875	23.30364125
WP_003518866.1	28.518089375	28.491488125	28.22247	28.388450625	28.56036625	28.58045625	28.102400625	28.365195625	28.5671275	28.475548125	28.38340625	28.263679375	28.140844375	29.34305375	28.70415125	27.9202275
WP_003516841.1	27.949143125	28.22247	27.730024375	27.41137	27.9289775	27.76292125	27.877716875	27.71165625	27.963148125	27.31028125	27.991259375	28.029361875	28.235223125	28.037785625	28.345418125	28.251463125
WP_003512626.1	32.140771875	32.976428125	31.893355	31.5140875	31.893355	31.5901375	32.4235675	31.5140875	31.6864675	31.15163625	30.900608125	31.5901375	30.21291625	30.793463125	29.85389125	30.470645625
WP_003517498.1	26.430128125	25.973288125	26.17201875	25.91587	25.433900625	25.69780125	25.693510625	26.07141875	25.394671875	25.036925625	26.579724375	26.288900625	25.903608125	26.152921875	26.21135125	25.820195
WP_003519194.1	25.189248125	25.4389225	25.22832875	24.912398125	25.394671875	24.651226875	25.2770275	25.237335	24.92616875	23.6580925	24.986695625	23.958471875	24.8705575	24.63471	23.72907	25.0785
WP_003512095.1	27.6725525	26.636899375	26.890498125	27.275496875	27.1142875	27.45859375	27.183873125	26.724068125	26.71544875	26.685508125	27.466655	26.36061625	26.490955625	26.749455	26.0796075	26.364103125
ADU74909.1	25.997305625	26.221475625	27.094738125	26.6103475	26.50623	26.226446875	26.660371875	25.944725625	25.281240625	24.830978125	25.150963125	24.969583125	26.207165625	24.87880125	26.745058125	25.978213125
WP_003516317.1	26.93821875	29.17812375	28.388450625	28.49862	28.6564775	28.127669375	28.66352625	28.37002	28.043014375	29.7801925	29.073298125	29.644335	29.456871875	27.905995	28.67547625	28.284096875
WP_003520894.1	22.07842875	24.090191875	21.676038125	23.155666875	23.482923125	22.488686875	21.905889375	22.900484375	22.60746375	23.063835625	18.913655625	22.35252625	23.889680625	24.1053175	23.66390875	23.43347
WP_003512097.1	30.38953875	30.252131875	29.9427075	29.85389125	30.252131875	30.21291625	30.60521625	30.09721625	30.38953875	30.372144375	30.289970625	30.252131875	30.28148625	30.317098125	30.3065575	30.21291625
WP_003514578.1	29.448650625	29.149664375	29.08963875	28.618908125	29.107650625	29.163423125	28.856164375	28.923091875	29.031661875	28.59878875	28.802464375	28.754635625	28.874101875	29.0791875	28.7170175	28.9974825
WP_003516863.1	28.317465625	27.777516875	29.50560625	28.287831875	29.889840625	29.29275375	29.237778125	29.83837875	29.62824375	30.06378	29.163423125	29.70607375	29.32416375	29.668464375	30.5804325	28.56036625
WP_003512801.1	21.584161875	25.122960625	22.117754375	22.871524375	24.969583125	21.944568125	22.80480125	21.00459625	23.9930375	24.3629675	24.606098125	22.710610625	23.344218125	25.185610625	22.1704175	25.949674375
WP_003515767.1	29.11961125	28.900944375	29.107650625	28.965665625	29.163423125	29.2115325	29.157005625	29.100364375	28.758429375	29.100364375	28.951313125	28.965665625	28.63978125	28.990680625	28.951313125	28.627389375
WP_003516319.1	26.349314375	25.978213125	26.29978375	26.327734375	26.664301875	26.37359125	25.82662125	26.28469875	26.0268375	25.736598125	25.997305625	25.408835625	26.33781875	26.192558125	25.36484125	25.9834075
WP_003513279.1	29.644335	29.741314375	30.71687	30.08581	30.73473125	30.505475625	29.79049125	30.438325	30.08581	30.09721625	30.470645625	30.324573125	30.880274375	30.773405625	30.773405625	30.793463125
WP_003518457.1	27.451346875	28.13484	27.46979125	27.757805625	27.368415	27.2570075	28.122061875	27.695949375	28.037785625	27.910618125	28.3118525	28.334079375	26.9960675	27.094738125	27.675761875	27.757805625
ADU74371.1	27.0370625	26.128161875	26.803025625	24.9086725	26.061245	25.625155	23.608555	26.065756875	24.73010375	26.303839375	24.21962125	24.727153125	26.797036875	23.344218125	26.3775725	27.218120625
WP_003512350.1	22.970470625	22.60746375	23.8340125	23.197924375	22.051628125	23.50798375	23.635748125	23.56096875	21.214309375	23.20551375	21.07658625	22.80480125	22.117754375	22.184898125	21.737400625	22.091645625
WP_003516877.1	26.128161875	25.599823125	25.763553125	26.57585	26.0098275	26.157255625	24.490945625	26.10607875	26.08485375	26.161278125	25.908179375	25.72418	25.997305625	26.091291875	26.097516875	25.811335
WP_003518445.1	23.9930375	24.86152875	25.08985875	24.401498125	24.3551725	23.063835625	22.818035	23.191305	24.090191875	23.261400625	23.14328875	23.063835625	24.57182125	24.350943125	24.286006875	24.73010375
WP_003512622.1	24.76918	24.5942565625	25.57145875	25.465274375	25.16703	25.4225296875	25.399170625	24.9228878125	25.8123271875	26.0098275	25.4500446875	25.6224625	25.3124009375	25.781599375	25.4954696875	25.5695946875
WP_003514472.1	25.820195	25.1380225	25.531939375	25.95618875	25.489669375	25.044436875	25.385830625	25.78636125	25.424993125	25.200125625	25.4389225	25.314169375	25.14497125	25.385830625	25.67928	25.42006625
WP_004463712.1	23.03716625	19.457913125	23.334774375	23.6580925	23.4273475	23.877616875	24.18887875	23.94275625	23.351498125	24.332561875	23.519315	23.556324375	23.958471875	23.8999025	23.261400625	24.685063125
WP_003521553.1	29.83837875	30.28148625	29.426916875	29.8765425	29.17265625	29.357368125	29.83837875	29.8765425	29.950071875	29.5389525	29.4738725	28.82644	29.188124375	29.730523125	29.367808125	29.448650625
WP_003512354.1	24.903281875	25.21385	23.877616875	27.547910625	27.314524375	27.38737875	28.092050625	18.897953125	24.2084575	25.637258125	25.47300625	25.033545625	28.788488125	25.158964375	25.14914625	19.722255
WP_003511596.1	26.1237025	25.579846875	25.944725625	26.21135125	25.978213125	25.978213125	26.046314375	26.24108625	26.36827625	26.157255625	26.221475625	25.83035625	26.234085	26.24108625	26.322133125	25.9269675
WP_003512371.1	25.9933625	26.275745	27.028285	26.70735125	25.82662125	26.131643125	26.766371875	26.528068125	25.164830625	25.022271875	26.70735125	25.702900625	24.56356	23.715405625	24.657841875	24.296139375
ADU75615.1	28.77407	29.34903375	28.9162125	28.77407	28.93443	28.879525625	28.633345625	28.590285	28.403838125	28.818203125	28.021910625	28.737070625	27.79759875	28.065174375	27.640669375	27.686820625
WP_003517235.1	25.489669375	25.459829375	24.099933125	26.157255625	25.424993125	26.1967725	25.89341125	26.27179125	26.532514375	26.516005625	26.37359125	24.86709875	25.47300625	26.551221875	25.67419875	25.855993125
WP_003514180.1	23.445369375	19.269218125	23.8726475	22.710610625	23.465700625	20.126115	21.4309625	20.424653125	24.425781875	25.615114375	24.657841875	25.09822125	25.22832875	23.92192375	24.03670125	25.082725625
WP_003513265.1	27.290525	29.3839025	29.41745625	29.567565625	29.523515625	29.85389125	29.283446875	29.5389525	29.048014375	29.523515625	28.7970975	29.85389125	26.597419375	27.9202275	29.7801925	28.82644
WP_003516080.1	25.811335	25.3106325	24.805569375	24.56722125	25.538335	25.442194375	25.83035625	25.463186875	27.78754375	25.270648125	25.500698125	26.345989375	26.3833925	26.17201875	25.816221875	26.11396125
WP_003518453.1	28.18225625	27.509524375	27.541585625	27.866623125	27.41137	27.553131875	27.362891875	27.553131875	28.084964375	27.6725525	27.109009375	27.51429625	27.623166875	27.38737875	27.368415	27.78245375
WP_003517233.1	26.71544875	28.86402875	27.010399375	28.065174375	28.744296875	27.31028125	26.666941875	28.211093125	26.96994625	28.002060625	28.58045625	29.31414625	26.566813125	28.543316875	28.45009375	25.973288125
WP_003517215.1	26.303839375	27.282005625	26.26742375	27.1349325	26.490955625	26.98202	26.803025625	27.084875	27.825105625	24.8231175	24.72132	24.84361875	25.119003125	25.294165625	25.394671875	25.178335625
WP_003515021.1	29.309316875	29.237778125	29.31414625	28.758429375	28.737070625	29.048014375	29.08963875	29.188124375	28.409855625	28.63978125	28.70415125	29.253490625	27.828876875	28.754635625	28.97155	28.957515625
WP_003517741.1	24.264611875	25.0649075	26.207165625	25.267728125	25.732284375	25.805215625	26.234085	25.74496875	26.10607875	26.1823375	26.01310625	25.233301875	25.820195	20.819865	24.894449375	26.434798125
WP_003517581.1	27.910618125	26.005765625	27.091205	27.9353725	26.791959375	26.207165625	26.8795275	26.681775	25.408835625	25.587199375	25.185610625	25.456995	25.665688125	24.442854375	26.149040625	23.92192375
WP_003518129.1	24.612285	21.623399375	23.98562	21.691434375	20.101856875	24.606098125	24.63471	22.450879375	23.318124375	24.739655	24.5000625	24.43268125	24.25456875	24.30735875	22.36057625	24.698039375
WP_003515919.1	25.36484125	24.17891875	26.21135125	25.0649075	25.56266125	24.418450625	26.35400125	26.02352	22.763610625	23.330428125	25.67928	24.931669375	18.4400525	24.24332875	22.4654975	21.569628125
WP_003517583.1	23.384851875	25.35502	25.185610625	24.949323125	24.559133125	24.838525	25.164830625	24.73560125	24.01417	24.903281875	24.337070625	24.25456875	24.223251875	24.949323125	25.127360625	24.3456525
WP_003518957.1	23.56096875	23.334774375	21.414070625	23.02522875	23.77621625	24.8491375	22.945244375	23.73717125	24.18887875	23.98178625	23.85151875	23.13655375	24.126970625	24.3629675	23.781480625	23.894989375
WP_003513929.1	28.737070625	29.32416375	28.89551125	28.7228075	28.86402875	28.84558375	28.590285	28.518089375	28.317465625	28.7228075	27.978815625	28.67547625	27.740858125	28.015275625	27.589895	27.63691
WP_003516975.1	21.290960625	26.097516875	21.466069375	22.3916675	22.091645625	22.23451	27.2392175	22.3916675	27.509524375	22.091645625	22.321244375	21.753935	27.49716	22.153106875	22.641	22.3400425
WP_003517221.1	25.463186875	25.412645625	25.55699625	25.7122525	25.504398125	27.109009375	25.270648125	25.302695625	26.660371875	25.11038625	26.9228375	25.119003125	25.693510625	25.21385	25.07319	27.253028125
WP_003520981.1	23.756589375	23.92192375	22.3827475	23.90499625	23.72907	23.49950375	23.02522875	23.598748125	23.13655375	23.800745	23.01647875	26.275745	23.31034875	23.608555	23.532788125	22.970470625
WP_003514923.1	29.374336875	29.019549375	29.456871875	29.442503125	29.442503125	29.17265625	28.7170175	29.149664375	29.367808125	29.253490625	29.08963875	29.163423125	29.5491425	29.100364375	28.942549375	28.990680625
WP_003517440.1	26.78497	29.065320625	26.671685625	27.278686875	26.636899375	26.845985625	26.50257875	26.702909375	25.57145875	25.3106325	28.284096875	28.42452	24.55374	25.4389225	26.0268375	26.90028125
WP_003514194.1	22.891198125	22.835676875	24.4517625	24.1569475	22.900484375	22.537736875	23.61521875	22.891198125	22.891198125	23.569846875	22.818035	20.856576875	22.497463125	23.817969375	23.715405625	23.41931625
WP_003516657.1	27.38737875	27.330259375	27.740858125	28.13484	27.825105625	27.598265	28.0326225	27.0580275	27.695949375	28.0326225	27.772319375	27.402119375	28.251463125	28.127669375	28.029361875	27.85814375
WP_014522642.1	25.898998125	21.30531125	21.495591875	22.641	20.71873	21.473665	23.946816875	20.8282775	20.466020625	19.210615625	24.544444375	24.078820625	19.386758125	20.2171	20.709525	20.94462125
WP_003513534.1	30.73473125	30.517350625	30.05364625	30.793463125	30.42459	30.438325	30.64684875	30.231716875	29.5823275	30.17186125	30.813136875	30.240035	29.5134325	30.013214375	29.634899375	29.85389125
WP_003514198.1	29.100364375	25.9695125	25.302695625	23.326173125	27.118856875	25.1164225	24.9086725	24.63471	25.651139375	28.22247	28.029361875	24.874808125	24.657841875	25.102089375	25.185610625	25.452105625
WP_003515688.1	21.55358625	21.363814375	22.525711875	21.715	21.349098125	19.475205	21.414070625	20.53961	23.72435625	21.691434375	20.08082375	23.49950375	23.398518125	22.6190275	22.283006875	19.940155
WP_003515449.1	28.409855625	28.53772375	28.18225625	29.048014375	28.82644	28.942549375	28.957515625	28.852501875	29.2115325	29.0791875	29.433480625	29.17812375	28.764551875	29.08963875	29.3839025	29.031661875
WP_003517595.1	25.82258125	25.133345625	25.3735975	25.40284125	24.91653125	24.73560125	25.3735975	25.0943	24.56356	24.337070625	23.69047125	24.085339375	24.8491375	23.969225	24.30735875	23.351498125
WP_003516785.1	19.464921875	19.7357	20.115825625	21.4309625	22.3827475	22.450879375	22.488686875	21.27952375	19.327243125	22.2953475	20.3547175	23.14328875	23.625041875	23.36396625	23.474385	22.93136
