Genes	LL1210_T1	LL1210_T2	LL1210_T3	LL1210_T4
WP_003513430.1	-1.12639550033	-0.863370987993	1.05073293036	0.939033557964
WP_003513436.1	-0.96958913092	1.6330093335	-0.625916025189	-0.0375041773899
WP_003513438.1	0.273584284708	-0.499167745541	1.46381712841	-1.23823366758
WP_003513449.1	-0.648646612333	-0.788638849784	1.69956362163	-0.262278159511
WP_003513451.1	-1.62515413382	0.467079653546	0.0941958291259	1.06387865114
WP_003513452.1	1.22215354608	-1.45884448197	-0.300045609661	0.536736545552
WP_003513475.1	-1.19501758332	-0.332189303098	-0.0411955396204	1.56840242603
WP_003513490.1	-1.0757876199	-0.857313220426	1.3124229469	0.620677893428
WP_003513493.1	-1.70198915819	0.671408593872	0.761659167888	0.268921396428
WP_003513498.1	1.20944379522	-1.45317902989	-0.322999205985	0.566734440649
WP_003513509.1	1.64269898772	-0.270244039581	-1.06483802759	-0.30761692055
WP_003513513.1	-1.5874218828	-0.0978212091666	1.00152503481	0.683718057162
WP_003513515.1	-0.535329931382	-0.588752825168	1.73144527634	-0.607362519794
WP_003513521.1	0.802100162448	-0.447877859992	1.06653349901	-1.42075580147
WP_003513523.1	-1.73035057591	0.649041167252	0.543606739851	0.537702668808
WP_003513527.1	0.974459669822	0.98074816484	-0.6799946511	-1.27521318356
WP_003513529.1	1.28939924245	-0.0968987892862	0.302924826677	-1.49542527984
WP_003513533.1	1.10350020378	0.384901579266	-1.61783357768	0.129431794636
WP_003513534.1	1.12641114319	0.562836452195	-0.141902535277	-1.54734506011
WP_003513535.1	1.37960122635	-0.278952400784	-1.39091114113	0.290262315565
WP_003513536.1	0.369331556832	-0.45002829163	-1.31202228378	1.39271901858
WP_003513547.1	1.53056374928	-0.257252496594	-0.0119416961082	-1.26136955658
WP_003513548.1	1.37329930479	0.529590026347	-1.05889121088	-0.843998120257
WP_003513565.1	0.585591407331	1.22122587358	-0.386980656104	-1.41983662481
WP_003513572.1	-0.0599293409965	1.63401475992	-0.577839715417	-0.996245703504
WP_003513575.1	-0.327466801524	0.224800102674	1.43642543702	-1.33375873816
WP_003513578.1	-0.183386785968	-0.868015649916	-0.627597220699	1.67899965658
WP_003513581.1	-1.39539425781	-0.502254448922	0.955149964722	0.942498742013
WP_003513583.1	-1.29427295989	-0.484650446434	1.393290646	0.385632760331
WP_003513588.1	-1.10921782742	-0.829956641709	1.28629607038	0.652878398743
WP_003513590.1	-0.881410828176	0.199356926532	1.5556818412	-0.873627939557
WP_003513592.1	0.797197998812	1.02553558211	-0.340589571649	-1.48214400927
WP_003513594.1	-0.46286421404	0.788176002017	1.08466552199	-1.40997730997
WP_003513600.1	0.173885619767	0.746091649817	-1.68267664754	0.762699377956
WP_003513604.1	-0.775566019673	-1.19511952679	0.86620859611	1.10447695035
WP_003513610.1	-1.35339832625	0.235223482853	1.42159115891	-0.303416315512
WP_003513615.1	-1.28646978414	1.33377239121	0.507822089326	-0.555124696396
WP_003513619.1	0.376899665043	-1.65783878796	0.260262593266	1.02067652965
WP_003513624.1	0.148747201118	-0.477757238799	-1.19481438595	1.52382442363
WP_003513630.1	-0.595309440328	-0.503386030359	-0.631466243665	1.73016171435
WP_003513635.1	1.64408301285	-0.292038234245	-0.290216625387	-1.06182815321
WP_003513639.1	-1.41493753282	-0.391806408963	1.22916153529	0.577582406495
WP_003513649.1	0.0398904634247	-1.38498412015	-0.094130830487	1.43922448722
WP_003513674.1	1.48161996484	-1.31115050211	-0.273857001696	0.103387538967
WP_003513680.1	0.515743472191	1.36868081227	-0.735821659059	-1.1486026254
WP_003513683.1	1.07917939427	0.39670226408	-1.62925609717	0.153374438821
WP_003513685.1	-0.76186048159	0.477103434495	-1.11288990023	1.39764694732
WP_003513691.1	-0.639571677072	-1.17476602773	0.375679343354	1.43865836145
WP_003513693.1	0.821410144464	0.779762001208	0.0465799309694	-1.64775207664
WP_003513713.1	-0.168280375814	1.44784273896	-1.36669011596	0.0871277528133
WP_003513756.1	0.659736713108	0.844399008852	0.175435682999	-1.67957140496
WP_003513758.1	-1.44347033289	-0.413594711549	0.826093459887	1.03097158456
WP_003513763.1	-1.26100015834	-0.694882811001	1.06243226749	0.893450701851
WP_003513765.1	1.21798841425	0.750946137417	-1.06882510612	-0.900109445548
WP_003513767.1	-0.4806517681	-1.24473391369	0.258071684111	1.46731399768
WP_003513773.1	-1.57532586855	-0.145209128448	0.952848217246	0.767686779747
WP_003513777.1	-0.122557986068	1.13468760714	0.539224716184	-1.55135433725
WP_003513780.1	-0.277506298855	1.61468955239	-0.209386674292	-1.12779657924
WP_003513782.1	1.23773484996	-0.137595120233	-1.51025898989	0.410119260158
WP_003513783.1	0.92596158302	-0.241422866104	-1.53600582833	0.851467111416
WP_003513786.1	0.721845977178	1.24368789313	-0.998846612835	-0.966687257469
WP_003513792.1	-1.1669471994	-0.591362991877	1.48853866995	0.269771521327
WP_003513794.1	-0.608143621999	1.52960709613	0.197263703427	-1.11872717756
WP_003513808.1	0.130376918771	-1.65961914453	0.592320123867	0.936922101894
WP_003513811.1	-0.451134539292	1.43783905165	0.294779582937	-1.28148409529
WP_003513814.1	0.686921483728	0.960165928956	-0.0330464604407	-1.61404095224
WP_003513817.1	-1.34740747037	-0.413297057763	1.36182834507	0.398876183062
WP_003513819.1	0.775050966788	0.646465998554	0.281970702509	-1.70348766785
WP_003513825.1	0.0879754516675	1.40764091325	-0.0798361681794	-1.41578019674
WP_003513826.1	1.12207577603	0.734211672083	-0.438767780424	-1.41751966769
WP_003513827.1	1.50535342996	0.284744776354	-1.05411775048	-0.735980455835
WP_003513828.1	-0.0772982711771	-1.41183516469	0.0767391765219	1.41239425934
WP_003513829.1	-0.27747735336	1.67945441174	-0.945599813814	-0.45637724457
WP_003513837.1	0.588954274597	0.765306308408	-1.71405561509	0.359795032087
WP_003513857.1	0.780977627811	0.473545638403	0.463360703102	-1.71788396932
WP_003513862.1	0.549709523647	0.585806300445	0.596276521419	-1.73179234551
WP_003513878.1	-1.17837989127	-0.231188522043	-0.179673577311	1.58924199062
WP_003513882.1	0.497044468463	0.806855585254	-1.71304690883	0.409146855116
WP_003513884.1	-1.68458345426	0.196978025338	0.83570833755	0.651897091367
WP_003513888.1	-1.6656842103	0.512097761711	0.190871505009	0.962714943579
WP_003513891.1	1.24499931859	0.464893926708	-1.47622871577	-0.233664529519
WP_003513902.1	1.23036190535	0.316117381009	-0.00172156441601	-1.54475772194
WP_003513904.1	-0.334419163491	-1.40842085884	1.31060609688	0.432233925446
WP_003513908.1	1.12994200738	0.0305657162832	-1.59240694033	0.431899216668
WP_003513911.1	-0.28543437527	-0.585855340816	-0.828421566709	1.6997112828
WP_003513913.1	-0.0633258504349	0.0671923298312	-1.414637659	1.41077117961
WP_003513915.1	-0.866743786019	-0.567798802136	-0.256741927361	1.69128451552
WP_003513929.1	0.878755692232	0.646657765577	0.144536088361	-1.66994954617
WP_003513930.1	-1.63523471546	0.538617321694	0.0821467336157	1.01447066015
WP_003513932.1	1.28014663715	0.600178920571	-0.598697005177	-1.28162855254
WP_003513934.1	0.283674719576	-1.56313166517	0.0662988724964	1.2131580731
WP_003513937.1	1.59256970379	-0.89283432898	0.109345662885	-0.809081037698
WP_003513950.1	0.221512041894	0.854846104903	0.610928650477	-1.68728679727
WP_003513954.1	-0.44210114389	-0.979990813166	1.66838390672	-0.246291949668
WP_003513956.1	-1.42294722283	0.409009102	-0.297362183259	1.31130030409
WP_003513961.1	-1.10229693103	-0.212746853625	1.62577035588	-0.310726571224
WP_003513964.1	-0.983998702762	0.681254286097	1.27427292962	-0.971528512953
WP_003513973.1	-1.59806392907	0.208453521644	0.227242231637	1.16236817579
WP_003513987.1	-0.308557242795	-1.42298188081	0.429420431802	1.30211869181
WP_003513989.1	-1.59781687316	-0.0689629298415	0.670374720727	0.996405082271
WP_003513992.1	-1.11452275994	-0.870634105813	0.871311412335	1.11384545342
WP_003514024.1	0.515275777994	1.31742688498	-0.516677871075	-1.3160247919
WP_003514026.1	-1.28748155238	-0.661509774199	1.02699554595	0.921995780632
WP_003514075.1	-1.48543639165	-0.195045661987	1.25462366992	0.425858383716
WP_003514085.1	1.51551394873	0.243344132726	-1.09989471709	-0.658963364369
WP_003514095.1	0.673100815864	-1.18155707368	-0.751155949507	1.25961220732
WP_003514117.1	1.71979148662	-0.401943044685	-0.737654054655	-0.58019438728
WP_003514124.1	-0.835129639868	0.4725162956	-1.04619946151	1.40881280578
WP_003514134.1	-0.0355489789685	1.47950504778	-0.102584573276	-1.34137149553
WP_003514141.1	0.658206044872	-1.39657968675	1.18886119639	-0.450487554504
WP_003514144.1	1.63183621888	-0.281201895298	-1.09120747835	-0.259426845225
WP_003514158.1	1.52413620367	-0.999041574852	-0.782673539367	0.25757891055
WP_003514163.1	0.779613806782	1.18523252777	-0.813432622897	-1.15141371166
WP_003514166.1	0.424679143569	0.741798331951	0.554532770339	-1.72101024586
WP_003514175.1	-1.19802944385	-0.776695472593	0.910876032194	1.06384888424
WP_003514180.1	-0.145141950405	-1.57393441339	0.969202452075	0.749873911719
WP_003514181.1	-0.897633678081	1.55749021064	-0.854700932271	0.194844399708
WP_003514187.1	-1.10623697978	0.63635393973	1.2981673597	-0.828284319651
WP_003514192.1	0.212636409136	-1.41781038879	-0.177918390794	1.38309237044
WP_003514194.1	0.986281390886	-1.10374701084	-0.890501741676	1.00796736163
WP_003514198.1	-0.0218219067117	-0.897494105957	1.63682774103	-0.717511728365
WP_003514207.1	-1.56425577054	0.872006630902	0.872006630902	-0.179757491268
WP_003514215.1	0.971198903377	1.00637382007	-1.19924714914	-0.778325574309
WP_003514216.1	1.47205420667	-0.999271911029	0.364753805962	-0.837536101604
WP_003514218.1	1.64583176699	-0.0513045032711	-0.890395380861	-0.704131882857
WP_003514219.1	0.66200060531	1.17644395948	-0.425362180817	-1.41308238397
WP_003514220.1	1.73062785734	-0.530814530074	-0.558753632534	-0.641059694729
WP_003514230.1	-1.52895713131	0.622053446673	-0.20385419504	1.11075787968
WP_003514231.1	0.361385198025	-1.70102906592	0.471607392191	0.868036475708
WP_003514245.1	-0.56340540642	-0.150150642535	1.6616626966	-0.948106647642
WP_003514246.1	0.270881941413	-0.259763065908	1.38352016917	-1.39463904467
WP_003514291.1	1.28799010019	-1.13199826719	0.645707993573	-0.801699826571
WP_003514292.1	0.244779065231	1.49839356386	-0.575297157115	-1.16787547197
WP_003514293.1	1.13771274408	0.84991741161	-0.930913219791	-1.0567169359
WP_003514302.1	0.154254046726	-1.45512013896	-0.0611513744983	1.36201746673
WP_003514304.1	-1.23131529219	1.54683887745	-0.0139310379588	-0.301592547303
WP_003514305.1	1.19068915451	0.788787887225	-0.968427409586	-1.01104963215
WP_003514309.1	0.572372364087	0.939428208234	0.151594626543	-1.66339519886
WP_003514311.1	-1.09095012853	1.61696274604	-0.43169931113	-0.0943133063738
WP_003514315.1	-0.159450351207	0.291241695315	1.32713508518	-1.45892642929
WP_003514317.1	1.65127861734	-0.375298718054	-1.03696830022	-0.239011599067
WP_003514322.1	-0.352575604057	-1.48065331268	0.955293137756	0.877935778984
WP_003514324.1	-0.794718871373	1.70004753477	-0.267663925463	-0.637664737935
WP_003514326.1	1.27735065207	-1.35273768675	-0.479817091247	0.555204125921
WP_003514331.1	-1.34870846464	0.167864035189	-0.262692771613	1.44353720106
WP_003514338.1	-1.36346340881	1.36890278073	0.362696457879	-0.368135829794
WP_003514339.1	0.869005011893	0.305767141082	0.521958761477	-1.69673091445
WP_003514399.1	-0.491781939899	-1.16115838028	0.104058958464	1.54888136171
WP_003514456.1	1.29656515774	-1.34189295619	-0.485870652807	0.531198451256
WP_003514458.1	-1.51846372895	0.00267575273968	1.28012676657	0.235661209636
WP_003514472.1	1.71301951313	-0.329712697563	-0.68514142999	-0.698165385577
WP_003514478.1	0.70214735638	-0.69895010912	-1.23010436714	1.22690711988
WP_003514493.1	-1.16286038543	-0.427488068692	0.0204466709607	1.56990178316
WP_003514505.1	-0.763415821299	0.153646265023	-0.961543201093	1.57131275737
WP_003514552.1	1.56366640979	-0.950702173836	0.174792314268	-0.787756550225
WP_003514554.1	1.25195410212	0.212329302501	-1.54314856078	0.0788651561628
WP_003514572.1	-1.24305216024	-0.510412169863	0.303590749134	1.44987358097
WP_003514573.1	-1.13987020371	0.0433871780196	-0.47588639876	1.57236942445
WP_003514575.1	-1.37908455684	-0.334722052975	0.348218537889	1.36558807193
WP_003514577.1	0.979676289657	0.360820031598	-1.67313850325	0.33264218199
WP_003514578.1	1.27455372825	0.452134768883	-1.44659392131	-0.28009457582
WP_003514580.1	1.58799718908	-0.777380935551	-0.927512326903	0.116896073378
WP_003514581.1	1.11961604161	0.737347264945	-1.41767617967	-0.439287126877
WP_003514582.1	-0.0148623157064	-1.0143228037	-0.590241671403	1.61942679081
WP_003514583.1	-0.165526474574	-1.25336204073	-0.125739037095	1.5446275524
WP_003514587.1	1.1639081064	0.81780893224	-0.910530256651	-1.07118678199
WP_003514589.1	-1.31004689707	-0.619010308868	1.10590136041	0.823155845528
WP_003514597.1	0.0146341349264	-1.62044411412	0.59719418475	1.00861579444
WP_003514599.1	0.823914862397	-1.58125444108	0.895398477038	-0.13805889836
WP_003514601.1	-0.734320903933	1.57486039844	0.139790166759	-0.980329661264
WP_003514606.1	0.156618837517	-0.156375986181	1.40540642201	-1.40564927335
WP_003514607.1	0.557248062293	0.732970743655	0.431899464771	-1.72211827072
WP_003514612.1	1.21611901026	0.612140632954	-0.42675330552	-1.40150633769
WP_003514614.1	-0.194797068053	0.349604496789	1.30604272986	-1.4608501586
WP_003514618.1	-0.76728842585	-1.19378182988	0.80269370938	1.15837654635
WP_003514621.1	0.316640474869	-1.58734194063	0.100213710398	1.17048775536
WP_003514623.1	-0.179027281387	-0.650829483576	-0.84999040753	1.67984717249
WP_003514625.1	-0.117445046363	1.5249149898	-0.124789760956	-1.28268018248
WP_003514630.1	1.06184812699	0.738532478359	-0.305899476752	-1.4944811286
WP_003514635.1	1.27842960741	-1.35364266926	-0.477388983882	0.55260204573
WP_003514637.1	-1.52614004894	0.200508023345	0.0496101134724	1.27602191213
WP_003514639.1	1.35903982374	-1.43971195329	0.236532717156	-0.155860587606
WP_003514641.1	1.45172319223	-1.35159610103	0.124113139996	-0.224240231194
WP_003514643.1	1.714910869	-0.395829852295	-0.532237572237	-0.786843444471
WP_003514645.1	1.55040265194	-1.2178515842	0.00371568556936	-0.336266753314
WP_003514647.1	1.61618300831	-0.182186322385	-1.1210944825	-0.312902203423
WP_003514651.1	0.799494665126	1.17723588907	-0.885428160481	-1.09130239372
WP_003514653.1	1.6690341198	-0.204697023599	-0.508245938893	-0.956091157306
WP_003514654.1	0.416186287908	0.236640426538	-1.66014851136	1.00732179691
WP_003514656.1	0.901357200465	1.06982567512	-1.20947450719	-0.76170836839
WP_003514658.1	-1.15742802621	-0.818263642439	0.84797769852	1.12771397013
WP_003514660.1	0.691303415116	-0.0136040406743	-1.62186884087	0.944169466429
WP_003514662.1	-1.33558312761	1.43384056463	-0.327958130963	0.229700693935
WP_003514667.1	1.23572817306	-0.835152063533	-1.12095800195	0.720381892423
WP_003514670.1	1.39314602031	0.317182359834	-0.357204386101	-1.35312399404
WP_003514673.1	1.24900096919	0.678572407349	-1.21053200838	-0.717041368154
WP_003514675.1	0.970801007492	-0.323556615042	-1.49481685744	0.847572464995
WP_003514677.1	1.71903110769	-0.772489777506	-0.483790873573	-0.46275045661
WP_003514679.1	-1.18046526884	-0.704526381759	0.534116366302	1.3508752843
WP_003514681.1	1.05266544702	-1.53088595958	-0.22668809391	0.704908606475
WP_003514690.1	-0.343998982909	-1.08637722927	-0.200907184075	1.63128339625
WP_003514694.1	-0.448955035047	0.442191445453	-1.33879614218	1.34555973177
WP_003514696.1	-0.824403100172	0.951834483992	-1.16058652859	1.03315514477
WP_003514705.1	-0.11687492598	1.47680966536	-1.34354186298	-0.0163928764024
WP_003514722.1	0.822299534761	-0.836319496801	1.15250002784	-1.1384800658
WP_003514728.1	-1.11315067604	-0.83117462844	0.672292793269	1.27203251121
WP_003514730.1	0.939872021723	0.0781378950367	-1.64750461952	0.62949470276
WP_003514737.1	-1.51247926648	0.108932281492	0.103622944133	1.29992404085
WP_003514745.1	-1.44578601088	0.28798410339	1.33933350777	-0.181531600276
WP_003514760.1	-1.18590126449	-0.79466862334	0.970142579966	1.01042730787
WP_003514796.1	-0.0596429559265	0.817723525516	0.853929276596	-1.61200984619
WP_003514797.1	0.150720742897	-1.49400734204	0.0224068727362	1.32087972641
WP_003514804.1	-1.69427562124	0.243610781657	0.819856670496	0.630808169085
WP_003514814.1	-1.44052947676	-0.423537194346	0.86831993655	0.995746734556
WP_003514820.1	-0.589796768049	-1.26548351277	0.521648274046	1.33363200677
WP_003514830.1	1.19942294322	-1.49211752041	0.528534972071	-0.235840394878
WP_003514835.1	1.22872559664	0.00827742040358	0.310227908574	-1.54723092562
WP_003514839.1	0.555307260034	-0.493629016894	-1.34348190196	1.28180365882
WP_003514847.1	0.427531210569	0.504964165896	-1.7167384802	0.784243103734
WP_003514851.1	-0.583056572454	0.978353645067	0.947938494585	-1.3432355672
WP_003514852.1	-0.299115314737	0.446923295678	1.28621842988	-1.43402641082
WP_003514859.1	1.62676740905	0.0180668924269	-0.839171920289	-0.805662381186
WP_003514861.1	1.07237753848	-0.417154670998	-1.43696482477	0.781741957287
WP_003514863.1	1.28657124796	-0.067994203566	-1.50305756553	0.284480521144
WP_003514876.1	-0.349261751456	1.71496755366	-0.729362845003	-0.636342957204
WP_003514880.1	1.63404872513	-0.828341608471	-0.802323810442	-0.00338330622087
WP_003514890.1	0.928137961328	0.252489486124	-1.68069631697	0.500068869518
WP_003514904.1	0.919070276216	1.02327244599	-1.30424470394	-0.638098018268
WP_003514906.1	0.51670661423	-1.28968041264	1.32749552338	-0.554521724976
WP_003514910.1	-1.2900117161	1.49520320282	-0.301574864751	0.096383378035
WP_003514917.1	-1.330822754	-0.000102066530205	-0.154058897587	1.48498371812
WP_003514918.1	-1.58882315996	0.227381137456	0.182134712606	1.1793073099
WP_003514923.1	1.52665600158	-0.291512298183	0.0233462588305	-1.25848996223
WP_003514987.1	-0.875227629917	-1.02952311923	0.528098911289	1.37665183786
WP_003515018.1	-1.52176831195	-0.0415117281632	0.301756836744	1.26152320337
WP_003515019.1	1.50569107737	-0.644294170318	0.257333917042	-1.11873082409
WP_003515020.1	1.22736672146	0.567171766124	-1.42722345268	-0.367315034902
WP_003515021.1	1.35755950935	0.459640356941	-1.29243273778	-0.52476712851
WP_003515022.1	0.776724824081	-0.265800241479	-1.51948895533	1.00856437272
WP_003515025.1	-1.72105568873	0.594579569695	0.405174420098	0.721301698937
WP_003515026.1	1.1404397936	0.733814978738	-0.487406818302	-1.38684795404
WP_003515029.1	-0.312756868189	-1.37759419135	1.38172656793	0.308624491613
WP_003515048.1	-1.70412908863	0.324096248901	0.550983417737	0.829049421993
WP_003515069.1	-0.597766105433	-0.937521843082	1.65791750933	-0.122629560818
WP_003515176.1	0.319708999301	-1.56935330759	0.0529345326979	1.19670977559
WP_003515275.1	-1.4331936694	-0.355049333264	1.22652890095	0.561714101715
WP_003515281.1	0.762116257223	1.13199114288	-1.36175446046	-0.532352939638
WP_003515284.1	-0.383855893318	-1.27850450742	0.184511882494	1.47784851825
WP_003515290.1	0.768309359174	-1.38705403455	-0.49510244352	1.11384711889
WP_003515306.1	0.740730317559	0.664711987521	0.302724652523	-1.7081669576
WP_003515317.1	-0.986739939014	1.64058295061	-0.572966758768	-0.0808762528273
WP_003515322.1	1.04962929108	-0.274860927397	-1.51045960523	0.735691241544
WP_003515330.1	-0.973810813331	-0.26077217834	-0.436651763828	1.6712347555
WP_003515342.1	0.231692411059	-0.92320971774	1.54051895378	-0.849001647098
WP_003515355.1	-0.532044317186	-1.11996479358	0.0850454962282	1.56696361453
WP_003515361.1	1.53481416096	0.0951129242855	-1.2067338014	-0.423193283851
WP_003515363.1	1.21667209049	-0.149104517966	-1.5155237228	0.447956150272
WP_003515365.1	-0.199935521433	1.58485402606	-0.197856446452	-1.18706205817
WP_003515370.1	-0.171073695186	-1.54462725882	0.620105297951	1.09559565606
WP_003515373.1	1.3116743845	0.310376183387	-0.152370248495	-1.46968031939
WP_003515376.1	1.36795469232	-0.236686346906	0.280768656411	-1.41203700183
WP_003515378.1	1.41238402064	0.167819060739	-0.186575546259	-1.39362753512
WP_003515381.1	-0.830048929524	-0.713704331519	-0.125357407028	1.66911066807
WP_003515387.1	-1.4910689444	1.16633888328	0.588769888694	-0.264039827572
WP_003515405.1	-1.09132913517	-0.892292090278	0.841080786007	1.14254043944
WP_003515408.1	0.942422290918	0.74864250685	-0.0966917791958	-1.59437301857
WP_003515434.1	0.984811463343	0.84457044157	-0.347448467322	-1.48193343759
WP_003515443.1	1.70616031133	-0.644381625814	-0.296259502543	-0.765519182974
WP_003515445.1	1.70654127984	-0.290650583648	-0.72875239796	-0.687138298232
WP_003515449.1	-1.59639005029	-0.0255357491979	1.07131370473	0.550612094755
WP_003515456.1	-0.677536598842	-0.99191860607	0.0720018012805	1.59745340363
WP_003515457.1	-0.251723611204	0.512371493587	1.21877613234	-1.47942401473
WP_003515458.1	0.827621755997	-0.0370936820635	0.829725548685	-1.62025362262
WP_003515461.1	-0.121721462537	1.30292302413	-1.48221642506	0.301014863473
WP_003515463.1	1.715617807	-0.648917529126	-0.71588347736	-0.350816800518
WP_003515466.1	-1.13135764725	0.738774668384	-0.827715631074	1.22029860994
WP_003515468.1	1.25203685087	0.710724302849	-1.00439161918	-0.958369534539
WP_003515476.1	1.26430467817	-0.408338612693	0.538571235149	-1.39453730062
WP_003515478.1	1.29001230723	-0.837354472864	-1.10161634896	0.648958514598
WP_003515482.1	-1.33043582296	-0.573905470288	0.743226692926	1.16111460032
WP_003515501.1	1.01672395129	0.52880908255	-1.63656544657	0.0910324127285
WP_003515507.1	1.28176527062	-1.49517343542	-0.115515028652	0.328923193457
WP_003515509.1	1.54890642349	0.135258301548	-1.12877790887	-0.555386816171
WP_003515511.1	-1.54217849906	-0.157907391288	1.125365225	0.574720665352
WP_003515515.1	1.10029308406	0.691425063964	-0.301653912011	-1.49006423602
WP_003515517.1	0.233319167434	1.10535667832	-1.62529876669	0.286622920933
WP_003515523.1	-1.67990297362	0.164241270158	0.792003975165	0.723657728296
WP_003515525.1	0.172145892458	0.662179805697	0.844549085426	-1.67887478358
WP_003515527.1	1.1924455727	-1.5503739572	-0.0559376859727	0.413866070474
WP_003515531.1	-0.107816175655	1.2360535371	-1.51912851151	0.390891150073
WP_003515533.1	-1.18798329723	0.492411486568	-0.677961758942	1.3735335696
WP_003515536.1	1.72724650566	-0.644567689955	-0.454577397903	-0.628101417808
WP_003515537.1	-0.979476629938	1.12305703308	0.868704552744	-1.01228495588
WP_003515540.1	-0.158041245324	-1.56877002402	0.75606273419	0.97074853515
WP_003515542.1	1.60714622703	-0.0112817630271	-0.530012437083	-1.06585202692
WP_003515543.1	-1.39583198224	0.832176761576	1.05651506698	-0.492859846317
WP_003515545.1	0.170517894249	-1.39404995035	-0.187931739084	1.41146379518
WP_003515546.1	0.916660538134	0.60352632136	-1.66563343255	0.14544657306
WP_003515548.1	0.615289551171	-1.67546534517	0.17494828482	0.885227509176
WP_003515550.1	-0.093350202645	1.54329852239	-1.25333972721	-0.19660859253
WP_003515551.1	0.0223231442125	1.56222923227	-0.402700530529	-1.18185184595
WP_003515554.1	-1.4492441769	1.09028730683	-0.389089892871	0.748046762938
WP_003515557.1	-1.27477341443	0.812205141176	1.12802569549	-0.66545742224
WP_003515563.1	1.39166277033	0.0790984690484	-1.43375331899	-0.0370079203847
WP_003515565.1	-1.64989107201	0.0641055610684	0.702360760651	0.883424750293
WP_003515567.1	1.06953597227	-0.420263779742	-1.4356477905	0.786375597973
WP_003515569.1	0.610259529977	-0.928011230597	1.32418597863	-1.00643427801
WP_003515572.1	-0.716182026415	0.751097125885	-1.22624348621	1.19132838674
WP_003515575.1	1.7319878026	-0.575621806864	-0.590154402927	-0.566211592805
WP_003515581.1	-1.19445844942	1.2076274072	0.740013922952	-0.753182880727
WP_003515583.1	-0.855828894623	-0.812527511237	1.61380933306	0.0545470728038
WP_003515586.1	-0.779002432011	-0.868313351372	1.62439582936	0.0229199540182
WP_003515590.1	0.444713713339	1.04157668233	0.154857630075	-1.64114802574
WP_003515591.1	1.64573851906	-0.130475485998	-0.506126203704	-1.00913682936
WP_003515593.1	-1.30378811404	0.921927568009	1.02077284083	-0.638912294798
WP_003515597.1	0.488570661967	-0.54516655642	-1.28747000085	1.34406589531
WP_003515602.1	0.747632997258	-0.86354664375	-1.10148573867	1.21739938516
WP_003515613.1	0.804579729065	-0.700985234714	-1.2467669645	1.14317247015
WP_003515614.1	1.43767439337	-1.06990252467	-0.784207869926	0.416436001228
WP_003515616.1	-1.21823246359	1.55428508419	-0.0203072191296	-0.315745401472
WP_003515619.1	-0.00456576783611	1.40803163871	-1.42026193026	0.0167960593834
WP_003515625.1	0.0308447931577	-1.63024831241	0.9761857956	0.623217723655
WP_003515629.1	-0.697199427401	1.11414014037	0.836920701207	-1.25386141417
WP_003515632.1	-1.63899796634	0.0711636239565	0.584456470331	0.983377872053
WP_003515634.1	-0.240072886016	0.521506498756	1.20664979964	-1.48808341238
WP_003515646.1	-0.87013786689	-1.12160268285	0.96986733578	1.02187321396
WP_003515648.1	-1.19451004612	0.799716829418	-0.765844768587	1.16063798529
WP_003515650.1	-1.27017058807	0.0792973508584	-0.318699332382	1.5095725696
WP_003515651.1	-0.509210410106	1.25771131596	0.594960618226	-1.34346152408
WP_003515653.1	-1.6632862895	0.985966717245	0.212233028342	0.465086543912
WP_003515658.1	1.13426564313	-1.58047296886	0.463931564846	-0.0177242391147
WP_003515663.1	-1.29283888611	-0.626522583972	1.17654802154	0.742813448546
WP_003515665.1	-1.26833112318	-0.154515916533	1.53459244064	-0.11174540093
WP_003515667.1	-0.108556936579	-0.906621427359	-0.643705616002	1.65888397994
WP_003515671.1	0.834313906693	0.854738595255	-1.60178877537	-0.0872637265775
WP_003515673.1	1.64111763678	-0.0607794455531	-0.954948284139	-0.625389907083
WP_003515675.1	-1.69377621769	0.262123193156	0.578716401967	0.852936622562
WP_003515678.1	0.860856303881	1.05228871712	-0.555603095068	-1.35754192593
WP_003515680.1	-1.14416783658	1.30161165432	0.622809553427	-0.780253371165
WP_003515682.1	1.19546691546	0.343427111802	-1.56594536873	0.027051341461
WP_003515685.1	-0.447359249808	1.59110550001	-0.0177182518727	-1.12602799833
WP_003515686.1	0.186900042759	1.16230714874	0.24841602572	-1.59762321721
WP_003515688.1	-0.0273398946774	-1.6145410458	0.970311200718	0.671569739756
WP_003515690.1	0.759380876076	0.446440242345	0.514459010415	-1.72028012884
WP_003515698.1	-1.67290597617	0.722272299649	0.137784523824	0.812849152699
WP_003515703.1	0.0967993058149	1.18016219368	0.3055880389	-1.5825495384
WP_003515727.1	0.412386774098	-1.28647798816	-0.50976319344	1.3838544075
WP_003515729.1	0.900752152709	-1.66942838842	0.153878970023	0.614797265691
WP_003515732.1	1.34825454952	0.551442831152	-1.1418062437	-0.75789113698
WP_003515733.1	0.789220454575	0.478141836086	0.449233410572	-1.71659570123
WP_003515736.1	1.57617116969	-0.82900207092	0.150490435307	-0.897659534079
WP_003515738.1	0.191448600093	1.5492370518	-0.715070932946	-1.02561471894
WP_003515750.1	0.624670093504	1.29198462814	-0.730533227936	-1.1861214937
WP_003515754.1	0.807292631087	1.1429341919	-0.710266559294	-1.23996026369
WP_003515756.1	-0.809903990599	1.56456947293	0.175576788185	-0.930242270513
WP_003515758.1	0.27067416421	-1.70312313433	0.724944007629	0.70750496249
