Protein	logFC	AveExpr	t	P.Value	adj.P.Val	B	PUF
WP_003517988.1	-0.628367589285716	27.5069871811225	-2.76370886161912	0.011113996117711	0.0457635134258688	-3.40352644591891	No
WP_003518809.1	1.66682946428572	25.3727644387755	2.76031894632442	0.0112002722809957	0.0459744944986413	-3.41072752934914	No
WP_003518620.1	-2.16612589285714	22.3433599107143	-2.75985430319164	0.0112121471277299	0.0459744944986413	-3.41171421763224	No
WP_003517891.1	1.21936428571428	25.2156421364796	2.75666115897417	0.0112940770103949	0.0462137597920126	-3.4184927819437	Yes
WP_003515288.1	-2.50628303571428	21.7474066071429	-2.7527851959922	0.0113942880875937	0.0464806563964489	-3.42671568476131	No
WP_003516246.1	1.05120098214286	26.598660255102	2.75230612421636	0.0114067325136183	0.0464806563964489	-3.42773164598263	Yes
WP_003518557.1	-0.78635651785714	30.0444549489796	-2.75053602224307	0.0114528245281975	0.0465716516084379	-3.43148472230943	No
ADU74294.1	4.507460625	20.7213289030612	2.74279239632108	0.0116565415729371	0.047220070625756	-3.44788920408815	Yes
WP_003519135.1	1.66349	23.4187211096939	2.7426444667502	0.0116604664198295	0.047220070625756	-3.44820236277044	Yes
ADU75560.1	-0.752138303571428	28.009616747449	-2.74052732218823	0.01171677531586	0.0473203040238935	-3.45268332320661	No
WP_003518716.1	-1.763648125	26.9807336543367	-2.7389993132294	0.011757574840113	0.0473203040238935	-3.45591630543074	No
WP_003517983.1	-2.49897723214286	24.304193252551	-2.73899661631902	0.0117576469692021	0.0473203040238935	-3.45592201079975	No
WP_003519375.1	1.74285875	28.4633114923469	2.73427087757188	0.0118846818876895	0.0477335584013759	-3.46591512031665	No
WP_003518519.1	-2.08997276785714	20.6027579464286	-2.72605551134225	0.0121086164889858	0.0483905913236467	-3.48326697822735	No
WP_003511673.1	2.79718142857143	20.595465369898	2.72568973795094	0.0121186788670296	0.0483905913236467	-3.48403893020583	No
WP_003520981.1	2.116225625	22.8550541709184	2.7255568371035	0.0121223369081176	0.0483905913236467	-3.48431939998054	No
WP_003513630.1	1.78796205357143	24.9416290433673	2.72084844069549	0.0122526086985089	0.0488112053843037	-3.49425143471539	No
WP_003513902.1	-0.850615625	26.4735546811225	-2.7145027484777	0.0124302739064262	0.0494185331776783	-3.50762360069677	No
WP_003512399.1	-2.11314330357143	26.6598860714286	-2.71291602700215	0.0124750771794905	0.0494962576352253	-3.51096481769201	No
WP_003513231.1	-1.21839151785714	28.6388488647959	-2.71007137666716	0.0125557816722879	0.0497158223791604	-3.51695243754199	Yes
WP_003517637.1	4.12840857142857	24.4563880612245	2.69878071968864	0.0128809889503946	0.0509006821426882	-3.54068649437857	Yes
WP_003512622.1	-0.723083080357142	25.7217337117347	-2.69552351854711	0.0129762734844802	0.0511740362768231	-3.54752411131667	No
WP_003514677.1	-0.759259999999998	31.1427537627551	-2.69300951032538	0.0130502710827724	0.0513625126952486	-3.55279872431347	No
WP_003512634.1	3.96665571428571	23.6038956377551	2.68696929966688	0.0132296887262545	0.051964308423765	-3.56546137208138	No
WP_003517920.1	-0.958868749999997	27.5722619642857	-2.68501243113137	0.0132883121657429	0.0520901836897121	-3.56956062221877	No
WP_014522644.1	-2.96190517857143	23.1158614540816	-2.68317038504642	0.0133437193754163	0.0522029740036248	-3.57341794687386	Yes
WP_003516132.1	-1.031749375	25.8342341326531	-2.68065729385241	0.0134196622039166	0.0523762184491938	-3.57867828353853	No
WP_003512152.1	1.70967598214286	20.3362173979592	2.67832176096863	0.0134906042970709	0.0523762184491938	-3.58356469475635	No
WP_003513773.1	-0.655466428571426	29.2222403954082	-2.67829418417253	0.0134914440519603	0.0523762184491938	-3.58362237798917	No
WP_003516558.1	1.15753964285715	25.796755127551	2.6781809401544	0.0134948930187974	0.0523762184491938	-3.58385925079056	Yes
WP_003515843.1	-1.010835	27.6867845663265	-2.6720828088292	0.0136818492927249	0.0529968865884207	-3.59660712647267	No
WP_003516273.1	-0.702549821428573	27.2071769132653	-2.67020357429764	0.0137399526251523	0.0530739404608348	-3.60053256945349	No
WP_014522626.1	-0.714122633928572	25.695706122449	-2.66968913428416	0.0137558988541347	0.0530739404608348	-3.60160691045118	No
WP_003512860.1	-4.30796258928572	26.1189332780612	-2.66691154279524	0.0138422979747246	0.0533023654822403	-3.60740570409951	No
WP_003517151.1	-1.74045330357142	21.0713091836735	-2.66503025965075	0.0139011065996079	0.0534238606573167	-3.61133149941215	No
WP_003519398.1	2.91899089285715	24.7936967984694	2.6625732059575	0.0139782678690545	0.0536152740182911	-3.61645663572556	Yes
WP_003512382.1	2.27801071428572	22.2204306887755	2.65948248041974	0.0140759013461735	0.0538843098408205	-3.62290006454122	No
WP_003517499.1	1.86483089285714	20.8798450892857	2.64744316144219	0.0144623631625332	0.0552558124728365	-3.64796211027536	No
WP_003518755.1	1.979186875	22.9958962372449	2.64506239344192	0.0145399578147792	0.0554441971147221	-3.65291109772789	No
WP_003516308.1	4.20871142857142	26.3773258673469	2.642191403293	0.0146340503824041	0.0556946383485671	-3.65887603306033	No
WP_003516522.1	0.830084017857143	26.6764676913265	2.63101720611848	0.0150057430624316	0.056977902039895	-3.68205985676312	No
WP_003514696.1	2.47013285714286	23.9507334566327	2.62950978525698	0.0150565585658552	0.056977902039895	-3.68518344642471	No
WP_003517255.1	4.210955	24.0814363647959	2.62945390101478	0.0150584455391151	0.056977902039895	-3.68529922837429	No
WP_003512416.1	1.36207178571428	23.5360473341837	2.61877699723106	0.0154230605377401	0.0582450841116969	-3.70739598768517	No
ADU74909.1	1.56091839285715	25.7786641836735	2.61374139711435	0.015597885926388	0.0587920315686932	-3.71780107060038	No
WP_003513605.1	-3.47201866071428	23.8172035714286	-2.60912942344515	0.0157596331294146	0.0591782391244345	-3.72732147832899	No
WP_003517000.1	0.982180714285715	27.8760690433673	2.60882318815043	0.0157704286484969	0.0591782391244345	-3.72795331721415	No
WP_003519439.1	-2.3716	22.5777233290816	-2.6082422232964	0.0157909280928976	0.0591782391244345	-3.72915188236994	No
WP_003518738.1	1.57893419642857	24.6814936607143	2.60527245508316	0.0158961077153337	0.0594587235153704	-3.73527646929345	No
WP_003517346.1	0.830599999999997	25.5818147066327	2.59946238904664	0.0161037834396768	0.0601207915081267	-3.74724786192153	Yes
WP_003519180.1	-0.568092321428573	29.9745698341837	-2.59657226488706	0.0162080327894992	0.0603949510787421	-3.75319751451201	No
WP_003512523.1	-1.55348919642857	23.4574266071429	-2.59453003679383	0.0162820786579601	0.0605557384622425	-3.75739953725044	Yes
WP_003513187.1	-1.21736375	26.1532403571429	-2.5903397209051	0.0164350017805086	0.0609633851095037	-3.76601584026209	No
WP_003519204.1	0.657666517857145	25.6620618877551	2.58951474797811	0.0164652667270698	0.0609633851095037	-3.76771130249741	No
WP_003516409.1	-1.06110160714286	25.6194592219388	-2.58897769745793	0.0164849969938964	0.0609633851095037	-3.76881487825512	No
WP_003511746.1	-1.31326375	23.8065897704082	-2.58796999165314	0.0165220780431616	0.0609854481442499	-3.77088526304439	No
WP_003518023.1	2.53018473214286	22.6244314413265	2.58477817184732	0.0166400450988112	0.0613054293114099	-3.77744016075799	No
WP_003513622.1	-3.05043964285714	22.3975977295918	-2.58058663025586	0.0167961588648665	0.0617644866325297	-3.78604151571367	No
WP_003517218.1	-2.356565	20.138392002551	-2.57974259298028	0.0168277603418677	0.0617648132398139	-3.78777263113906	No
WP_003511731.1	-2.64453258928571	21.9503352806122	-2.57759721736081	0.0169083356644138	0.0619445568266373	-3.7921714055911	No
WP_003517459.1	1.64001375	26.2431384693878	2.5647228061601	0.0173995004460321	0.0636250389444456	-3.81852677097382	No
WP_003518759.1	-5.40036892857143	25.3141351147959	-2.56310315775646	0.0174622269308908	0.0637355023920783	-3.82183729078396	Yes
WP_003519228.1	-1.03088580357143	28.4368035076531	-2.56218115262082	0.0174980291158925	0.0637474666675638	-3.82372133650588	No
WP_003517259.1	2.06297089285714	24.4676816772959	2.55313132047264	0.0178531007297156	0.0649203662898749	-3.84219430560958	No
WP_003511555.1	-2.28668473214286	20.9160892984694	-2.54547786377654	0.0181586262638387	0.0659090879205997	-3.85778896354886	No
WP_003518029.1	1.70452669642857	23.8327372704082	2.54278869026579	0.0182671318854693	0.0661803669048426	-3.86326230461225	No
WP_003518855.1	-0.639112500000003	27.6125030229592	-2.53798386374036	0.018462510083307	0.0665248739083532	-3.87303374912804	No
WP_003519238.1	-4.20210973214286	23.5257927678571	-2.53782313265479	0.0184690794585387	0.0665248739083532	-3.87336044731149	No
WP_003517959.1	-1.67213142857143	22.1476256377551	-2.53752425636474	0.0184813008811772	0.0665248739083532	-3.87396790578493	No
WP_003517076.1	1.01130053571428	23.4940564668367	2.53711647110133	0.018497987897986	0.0665248739083532	-3.87479665526285	No
ADU75147.1	-4.61021794642858	22.9966207142857	-2.53584725014548	0.0185500158093232	0.0665898003411601	-3.87737564545094	No
WP_003515523.1	2.61308401785714	22.5623399362245	2.5321596718359	0.0187019525443394	0.0670124807804484	-3.88486456203866	No
WP_003513685.1	-1.02855241071428	30.2562321683673	-2.52751989025884	0.0188947712049975	0.0675798386164146	-3.89427868400888	No
WP_003517204.1	1.98308732142858	23.6701795535714	2.52047411139211	0.0191911247154777	0.0685147621900478	-3.90855623850759	No
WP_003516591.1	0.578720535714282	26.7022850255102	2.51347208255148	0.0194899245062419	0.0694550036949713	-3.92272313710644	No
WP_003513565.1	1.28081044642857	27.474991505102	2.51081790728537	0.0196043152766342	0.0696722029384684	-3.92808745984514	No
WP_003517971.1	-3.79036803571428	23.5608403316327	-2.50990333416909	0.0196438765546371	0.0696722029384684	-3.9299351584311	No
WP_003512128.1	4.25911410714286	21.2450432908163	2.50958845348896	0.0196575144004964	0.0696722029384684	-3.93057122003341	No
WP_003518963.1	-2.56185178571429	26.895561377551	-2.50750537785447	0.0197479571108591	0.069866418659357	-3.93477792431099	No
WP_003516075.1	1.30405080357142	24.1374044387755	2.50564585828033	0.0198290206075164	0.0700268115148325	-3.93853151027448	Yes
WP_003519428.1	-2.84577562499999	21.5039522193878	-2.50042492818464	0.0200582793298028	0.070709042241751	-3.9490620096512	No
WP_003512177.1	0.628397142857143	30.27798125	2.49205254325176	0.020431077608329	0.0718939176163823	-3.96592310569014	No
WP_003519058.1	1.23355178571428	30.379597869898	2.49117186658372	0.0204706639403016	0.0719041242347513	-3.96769484065787	No
WP_003518549.1	-0.640493303571432	29.3212319132653	-2.48596081077784	0.0207063635453989	0.0725179961831745	-3.97817113405177	No
WP_003512178.1	-4.99136464285715	26.3632798086735	-2.48567359715677	0.020719427480907	0.0725179961831745	-3.97874818654525	No
WP_003515449.1	-0.51737098214285	29.001915255102	-2.48349181746109	0.0208189163143588	0.0726804467701115	-3.98313045465167	No
WP_003516759.1	1.35820973214286	21.1944500637755	2.48273040254845	0.0208537410968005	0.0726804467701115	-3.98465930000943	No
WP_003513098.1	-3.44042830357143	20.930556377551	-2.48111425628736	0.0209278381258317	0.0726804467701115	-3.98790347934561	No
WP_003516225.1	2.81590044642857	24.0183905357143	2.48107604049621	0.0209295931993762	0.0726804467701115	-3.98798017749496	No
WP_003518401.1	-1.08216321428571	23.1684931632653	-2.47997508101981	0.0209802139048651	0.0726804467701115	-3.99018948793673	No
WP_003517455.1	0.72541285714286	27.8666292857143	2.47979872483441	0.0209883330978996	0.0726804467701115	-3.99054333255582	No
WP_003516875.1	1.42868660714286	22.995927244898	2.47842869052848	0.0210515070601022	0.072770641689242	-3.99329171011034	Yes
WP_003514322.1	-0.683004553571433	28.823372130102	-2.47550236705241	0.0211870354347709	0.073110192697449	-3.99915921167531	No
WP_003516698.1	0.925327232142859	24.5086834183673	2.47428471116209	0.0212436677697577	0.0731767817728032	-4.00159954207834	No
WP_003517488.1	2.15921553571428	24.3067310459184	2.47199424054572	0.0213505770660314	0.0734014693103849	-4.00618806987054	No
WP_003512576.1	0.908046339285718	26.4024929081633	2.47128472508391	0.0213837953960356	0.0734014693103849	-4.00760895936848	No
WP_003516388.1	2.01403080357143	22.7347278443878	2.46966770535839	0.0214596809335711	0.0735331724297193	-4.01084636502228	No
WP_003518486.1	-0.650715624999997	28.0689234311224	-2.46827571647406	0.0215252060917922	0.0736289772075265	-4.01363227160262	No
WP_003514637.1	-1.311070625	26.7467187117347	-2.46412607503727	0.0217216459594353	0.0741714740078279	-4.021931976438	No
WP_003512179.1	1.58728830357143	28.6302518877551	2.45727093414271	0.0220498089008673	0.0751610877316519	-4.03562542907853	No
WP_003512035.1	0.942926964285714	28.0577626147959	2.45475783797483	0.0221712610449059	0.075443874388916	-4.04063996609837	Yes
WP_003517873.1	1.40167366071429	20.0510743239796	2.45293867111911	0.0222595638954421	0.075547509955234	-4.04426802199854	No
ADU73504.1	0.529442946428574	30.96616625	2.45254313341693	0.0222788065072068	0.075547509955234	-4.04505665789887	No
WP_003513964.1	0.852523035714281	32.0622403061224	2.44700438242982	0.022549887417059	0.0763346793392671	-4.05609230121967	No
WP_004463183.1	-3.926034375	23.8721902040816	-2.44051385825172	0.0228714389135185	0.0772896901215454	-4.06900596267816	No
WP_003518291.1	2.39368232142857	20.7819301913265	2.43235046044133	0.0232818968357033	0.0785413387228547	-4.08521978756414	No
WP_003519332.1	-2.348973125	24.5705472321429	-2.42602075367159	0.0236048378681861	0.0794939557072933	-4.09776987077373	No
WP_003512126.1	0.860643839285718	24.5361574744898	2.42510165131367	0.0236520734913842	0.0795164048766948	-4.099590616459	No
WP_003518334.1	-2.81167473214286	21.7386380484694	-2.42342046858865	0.0237387011937701	0.0796709834585434	-4.10292000541318	No
WP_003512363.1	1.43684035714286	28.3622737372449	2.41732859348535	0.0240550664064798	0.0805782310603611	-4.11497296408531	No
WP_003513521.1	-0.678494375000003	29.4167461989796	-2.41663664020822	0.0240912466333529	0.0805782310603611	-4.11634089240687	Yes
WP_003513147.1	4.41783875	24.8248671045918	2.41367850303029	0.0242464869513654	0.0809274331635995	-4.12218627248512	No
WP_003517043.1	-0.821710178571429	24.6847197576531	-2.41307578986349	0.0242782299490799	0.0809274331635995	-4.12337673971325	No
WP_003515459.1	-2.061483125	20.6897552933673	-2.41091548468054	0.0243923221907683	0.0811696969336264	-4.12764229927119	No
WP_003518741.1	-2.14247491071429	21.4897469260204	-2.4057213557018	0.024668670296769	0.0819501589519784	-4.13788901024706	Yes
WP_003512772.1	4.29514607142857	23.1019399043367	2.40369567042403	0.0247772263863986	0.0821715122120835	-4.14188165438379	No
WP_003513529.1	-0.91571455357143	25.7967030739796	-2.40212306446649	0.024861806037852	0.082312736206402	-4.14497990909664	Yes
WP_004463813.1	-2.73286491071428	22.6795209311225	-2.40132026798703	0.0249050856453283	0.0823169778496518	-4.14656107021398	No
WP_003514220.1	5.08106303571429	26.039305127551	2.39930438587298	0.0250140708101013	0.0825380114272704	-4.15053011008829	Yes
WP_003516257.1	-0.801581517857141	27.296895369898	-2.39775257288495	0.0250982666057665	0.082590967400295	-4.15358411109846	No
WP_003518575.1	0.670534375000003	27.5017012755102	2.39727163231352	0.0251244137636997	0.082590967400295	-4.15453037553275	No
WP_003513010.1	-0.943566339285713	24.5897067219388	-2.39668144879263	0.0251565344581511	0.082590967400295	-4.15569142537887	Yes
WP_003519027.1	-1.71400660714286	22.3860798469388	-2.3950185092445	0.02524724377538	0.0825913531183513	-4.15896196631167	No
WP_003513087.1	-3.26648589285714	20.8733236479592	-2.39452145485591	0.0252744154226058	0.0825913531183513	-4.159939273896	No
WP_003516356.1	-1.97082321428572	25.881972130102	-2.3943632888118	0.025283067281128	0.0825913531183513	-4.16025023456896	No
WP_003513083.1	-2.13674839285714	20.706452627551	-2.39138086517629	0.02544672162732	0.0829876445749538	-4.16611152091033	No
WP_003513987.1	0.969007321428567	21.0451966964286	2.38840810766414	0.0256108175872616	0.0833840572608516	-4.17194950333008	Yes
WP_003518117.1	0.594950000000001	30.6557045663265	2.38473075323249	0.02581515749903	0.0839099646734641	-4.17916523034771	Yes
WP_003516175.1	-0.609443303571428	28.8796538265306	-2.3808318184931	0.0260334510128028	0.0843043661641168	-4.18680852587156	No
WP_003515634.1	2.64491375	22.3308124489796	2.38013741141481	0.0260725075167126	0.0843043661641168	-4.18816902941982	No
WP_003514577.1	4.15515267857143	22.9256414158163	2.37962934527387	0.0261011175916211	0.0843043661641168	-4.18916429841823	No
WP_003512028.1	3.57707767857143	21.6142456632653	2.37949751242444	0.0261085460518464	0.0843043661641168	-4.18942252984232	No
WP_003515943.1	1.18752330357143	22.9168727423469	2.37128049843	0.0265754182922543	0.0856707563368724	-4.20550099926482	No
WP_003511674.1	1.37207125	29.0622402104592	2.36822072611651	0.0267512237097809	0.0860958923992947	-4.21147965157828	Yes
WP_003516455.1	-0.869634999999999	30.0334408035714	-2.35900338199193	0.0272873162673707	0.087631864898443	-4.22946193894674	No
WP_003515912.1	-0.565904107142856	28.8206183290816	-2.35842125754559	0.0273215030299276	0.087631864898443	-4.23059620242021	Yes
WP_003512702.1	-6.06095642857143	23.024999247449	-2.35772230787003	0.0273626027131873	0.087631864898443	-4.23195787623151	No
WP_003512606.1	0.772973214285713	25.8662428316327	2.35593827870068	0.0274677652976272	0.0878251549483677	-4.2354323699264	No
WP_003517161.1	-0.551787142857144	29.1480193494898	-2.35082519637314	0.0277712273322588	0.0886508234059075	-4.24538159625776	No
WP_003512190.1	0.643359017857144	26.7775476020408	2.34874290977566	0.0278956922166135	0.0888087902846472	-4.24942965035278	No
WP_003516509.1	-3.23306875	25.2224645535714	-2.34848182699719	0.0279113340894606	0.0888087902846472	-4.24993705359995	No
WP_003517213.1	0.489229375000004	29.6455647704082	2.34375253337388	0.0281960725933731	0.0895693716094186	-4.25912233011807	No
WP_003515533.1	2.198554375	21.0171880229592	2.34043563577471	0.0283973641704017	0.090062837821986	-4.26555775062694	No
WP_003512183.1	-0.85858544642857	31.481092869898	-2.33903975028674	0.0284824698393274	0.0901868188773533	-4.26826438576123	No
WP_003518031.1	2.37730535714286	23.6021101785714	2.33797512769726	0.0285475361553549	0.0902470497814446	-4.27032804053245	No
WP_003520369.1	-2.02725053571429	22.7478908928571	-2.33433836726025	0.0287708341987341	0.0908064976320753	-4.27737320064876	No
WP_003520969.1	1.52503892857143	21.6482752423469	2.33127759292757	0.0289600080401745	0.0912566169754693	-4.28329738831806	No
WP_003513251.1	-0.607873303571431	28.7746754719388	-2.32894725668079	0.029104801266718	0.0915656669065284	-4.28780462609995	Yes
WP_003515342.1	1.82712223214286	20.6887199234694	2.32806021927965	0.0291600908380915	0.0915925930170823	-4.28951957460576	No
WP_014522613.1	-2.9422375	21.615548877551	-2.32554696289364	0.0293172673695612	0.0916647206025336	-4.29437640033475	Yes
WP_003518229.1	-2.99926214285715	23.7885619770408	-2.32545685736792	0.0293229168839745	0.0916647206025336	-4.29455046831648	No
WP_003517020.1	-1.26722741071428	26.0398975	-2.32544983771979	0.0293233570498921	0.0916647206025336	-4.29456402886562	No
WP_003516160.1	0.861153482142861	25.718796122449	2.31159407021931	0.0302040873177445	0.094267533666846	-4.32128175643251	Yes
WP_003512262.1	1.08293687499999	27.5593476530612	2.30766172793482	0.0304584230691707	0.0947740155300084	-4.32884654623776	No
WP_003514647.1	-0.433563928571424	31.0000645153061	-2.30759006201323	0.0304630764203598	0.0947740155300084	-4.32898433909773	No
WP_003516370.1	1.88880678571429	21.2557997959184	2.30612725295623	0.030558200700465	0.0949192921916187	-4.33179632283278	No
WP_003514835.1	-3.074981875	23.2879604464286	-2.30101515781147	0.0308927728007904	0.0956878067864469	-4.34161476584764	No
WP_003516419.1	3.80501544642857	25.1633098979592	2.30085580063272	0.0309032559672556	0.0956878067864469	-4.34192061608747	No
WP_003512521.1	-0.735217321428571	27.3932105739796	-2.29534584797416	0.0312677318227735	0.0965858897699474	-4.35248768315507	No
WP_003513389.1	-0.755574196428569	25.0431016326531	-2.29382457196089	0.0313690527314421	0.0965858897699474	-4.35540244887876	No
WP_003514399.1	1.47771294642856	23.0422183163265	2.29338441198066	0.0313984244934609	0.0965858897699474	-4.35624557259519	No
WP_003517597.1	2.78579642857143	21.979825497449	2.29323868084164	0.0314081546367263	0.0965858897699474	-4.35652469762006	No
WP_003514589.1	0.484644732142854	31.1556762627551	2.29245530048645	0.0314605064750628	0.0965858897699474	-4.35802495102018	No
WP_003518616.1	-0.63056669642857	26.3238575892857	-2.29202986133794	0.0314889712056104	0.0965858897699474	-4.35883957744437	No
WP_003519130.1	-3.62037776785714	24.0533081505102	-2.28945990931344	0.031661419689729	0.096804695983577	-4.36375850228723	No
WP_003517268.1	-1.19192178571428	25.9130160395408	-2.28841211414622	0.0317319761529205	0.096804695983577	-4.36576301530712	No
WP_003517153.1	-0.796512410714286	24.6503405612245	-2.28837772427963	0.0317342943335808	0.096804695983577	-4.36582879612894	No
WP_003519037.1	0.930397946428577	30.0530434183673	2.28802815613953	0.0317578671007347	0.096804695983577	-4.36649741409659	No
WP_003518593.1	-0.588029196428575	27.0576183545918	-2.28408219964015	0.0320250710722738	0.0974202282523473	-4.37404043485999	No
WP_003518906.1	-2.696991875	25.2652373086735	-2.28302128132238	0.0320972617743924	0.0974202282523473	-4.3760670875801	No
WP_003515474.1	-3.22594732142857	22.4810849617347	-2.28285027390642	0.0321089119648043	0.0974202282523473	-4.37639370510938	Yes
WP_003516877.1	-0.691189196428571	26.1923082142857	-2.27986325333713	0.0323130323658557	0.0977138876678455	-4.3820963432111	No
WP_003517088.1	0.507117232142857	29.2967725	2.2794771500316	0.0323395033892337	0.0977138876678455	-4.38283312894416	No
WP_003517944.1	-2.39283017857143	22.7725945663265	-2.27787219194179	0.0324497508626433	0.0977138876678455	-4.38589497408734	No
WP_003515294.1	-1.80383955357143	20.1766095663265	-2.27785608029864	0.0324508593389436	0.0977138876678455	-4.38592570412504	No
WP_003513014.1	2.82846696428571	21.5162452040816	2.27779633888442	0.0324549698325344	0.0977138876678455	-4.38603964885708	Yes
WP_003516863.1	1.33086267857143	29.074730880102	2.27688719716693	0.0325175818243706	0.0977522398401324	-4.38777342395299	No
WP_003517383.1	2.35967705357142	24.8886452295918	2.27371034771664	0.0327372365949299	0.0982618433783499	-4.3938284316893	No
WP_003512461.1	-0.565755535714285	27.9925134311225	-2.27130110573961	0.0329047195841288	0.0986135326986124	-4.39841687615812	No
WP_003519206.1	2.75004723214285	21.9573191454082	2.26904285484448	0.0330624159528138	0.0989168918415178	-4.4027149945108	Yes
WP_003518883.1	-1.99209196428571	20.2138784311224	-2.268407922814	0.0331068780857325	0.0989168918415178	-4.40392297599381	No
WP_003515536.1	-1.39492508928571	26.1722210331633	-2.26715188896506	0.0331949946494032	0.0990292077820857	-4.40631200317534	No
WP_003517615.1	2.24501723214286	20.8177281632653	2.26137884055596	0.0336027591881044	0.099979580006063	-4.41728190936272	No
ADU74518.1	1.031465625	20.1325655484694	2.26119831817976	0.0336155832775487	0.099979580006063	-4.41762465383855	No
WP_003512662.1	3.76236383928571	22.9098254464286	2.25386664388916	0.0341402030261804	0.101386057471687	-4.43153022648597	No
WP_003514117.1	0.697141607142861	25.6740556887755	2.25044574178522	0.0343875305885969	0.101966051367095	-4.43800873022155	No
WP_003513786.1	1.77951616071429	23.9897801147959	2.24664714849051	0.0346640767055228	0.102630801122092	-4.44519523180582	No
WP_003515331.1	-3.54802446428571	21.1677898214286	-2.24540990739553	0.034754587011929	0.102743575480212	-4.44753429436218	No
WP_003512623.1	-0.53159616071429	26.7447281632653	-2.24343880268659	0.0348992276899402	0.102920868006107	-4.45125907821496	Yes
WP_003519304.1	2.12255473214286	20.3459004846939	2.24316204386975	0.0349195802163578	0.102920868006107	-4.45178190194527	No
WP_003517276.1	-2.32965241071428	20.9071932142857	-2.24084762785207	0.035090203204369	0.103268465886732	-4.45615245597473	No
WP_003517663.1	-1.92657	22.6236650765306	-2.23828664405688	0.0352798877877219	0.103671034578613	-4.46098529941117	No
WP_003513498.1	0.710718571428576	25.888549744898	2.23705494942686	0.0353714477089634	0.103784487289773	-4.46330838809839	No
WP_003516080.1	1.42611258928571	24.9182073214286	2.22951899283473	0.0359363680472496	0.105284426565933	-4.47750420741445	Yes
WP_003517374.1	2.33558866071429	27.0282425	2.22348955106513	0.0363942492018469	0.106359632071405	-4.48884018286985	No
WP_003518388.1	1.48117776785714	21.2704707397959	2.22325857844349	0.0364118944489351	0.106359632071405	-4.48927404616507	Yes
WP_003516596.1	-0.856111607142861	27.0525476020408	-2.22184217741264	0.0365202710880378	0.10651745734011	-4.49193401143405	No
WP_003512369.1	-2.64605392857143	20.6129050765306	-2.22017922691673	0.036647886573729	0.106730843513386	-4.49505560918839	Yes
WP_003517114.1	1.50000928571428	22.572481747449	2.21892379148369	0.0367444973990323	0.106853434572854	-4.497411253404	No
WP_003514437.1	-2.03268714285715	20.1395635076531	-2.21814710368819	0.0368043824305719	0.106869021576179	-4.49886817009666	No
WP_003513827.1	-0.548727053571426	27.3854579336735	-2.21095881503724	0.0373628422140224	0.108330134230006	-4.5123365206354	No
WP_003514106.1	-3.24681125	21.3054528826531	-2.20972679972768	0.0374593262598778	0.108449452687386	-4.5146420760174	Yes
WP_003513763.1	2.23610392857143	24.9250177423469	2.208546096283	0.0375520039870277	0.108557415655714	-4.51685083422981	Yes
WP_003517961.1	-2.51550875	21.2660338392857	-2.20194970070516	0.0380736175792251	0.109903226001887	-4.52917684439868	No
WP_003519426.1	-1.00441392857143	20.0624380229592	-2.19319307187349	0.038776201122615	0.11176669735342	-4.54550276608626	No
WP_003516186.1	4.549046875	26.7002424234694	2.19076430999898	0.0389731417528503	0.112169394765913	-4.55002352665203	Yes
WP_003517639.1	1.78874	21.5804018239796	2.18944814762571	0.0390802433043607	0.112268699031499	-4.5524720039718	No
WP_003516238.1	0.688871517857141	29.4818978954082	2.18893337648743	0.0391222048155682	0.112268699031499	-4.55342938175149	No
WP_003512755.1	0.422212321428571	28.612362997449	2.18781068775526	0.039213862222686	0.112367207538691	-4.55551686684693	No
WP_003512592.1	0.539482410714282	30.9110696173469	2.18637688245635	0.0393312022117895	0.112538914357821	-4.55818182203618	No
WP_003515468.1	-1.858035625	25.1661677933673	-2.1851725363163	0.0394300092346052	0.112657169241729	-4.56041941625004	Yes
WP_003511603.1	-2.87048241071429	21.0157747321429	-2.18433451434621	0.0394988947908975	0.112689714396156	-4.56197593329861	No
WP_003517491.1	-0.541283303571429	28.0058145663265	-2.18272287090447	0.039631678438751	0.112904200203419	-4.56496826354312	No
WP_003518225.1	-0.695845267857145	25.6614794387755	-2.17676248655069	0.0401262725365266	0.114147306489974	-4.5760224181698	Yes
ADU75615.1	0.591949464285712	28.4055437627551	2.17304792736243	0.0404373245973768	0.114865443783853	-4.58290151190512	No
WP_003514293.1	0.532854285714283	23.9521990306122	2.16795601408449	0.0408672567917919	0.115918702332724	-4.59231892308081	No
WP_003517495.1	-1.41155169642858	25.3021397066327	-2.16613605175072	0.0410219233585721	0.11602305673976	-4.59568141651585	No
WP_003512010.1	-2.305910625	21.5465751658163	-2.1661300072736	0.041022437918701	0.11602305673976	-4.59569258098998	No
WP_003511598.1	-0.802207142857146	25.6743732142857	-2.16461682334987	0.0411514373174046	0.116029439778589	-4.59848687263507	Yes
WP_003514305.1	-0.444024910714287	30.7421576913265	-2.16420524026247	0.0411865882384626	0.116029439778589	-4.59924669376904	No
WP_003516575.1	-1.96994508928572	20.5092305484694	-2.16402148036399	0.0412022908601519	0.116029439778589	-4.59958590134548	No
WP_003515910.1	-0.597156517857137	28.8533522321429	-2.16063529905176	0.0414926158258572	0.116679378792941	-4.60583317627691	Yes
WP_003517102.1	2.25055830357143	22.5469075	2.15938840213061	0.0415999869786117	0.116813717017305	-4.60813200335058	No
